alt_01D0_x_interp,alt_01D0_smoothed_curve,altMPI_01D0_x_interp,altMPI_01D0_smoothed_curve,asc_01D0_x_interp,asc_01D0_smoothed_curve,ato_01D0_x_interp,ato_01D0_smoothed_curve,azr_01D0_x_interp,azr_01D0_smoothed_curve,bal_01D0_x_interp,bal_01D0_smoothed_curve,bikMPI_01D0_x_interp,bikMPI_01D0_smoothed_curve,brw_01D0_x_interp,brw_01D0_smoothed_curve,brwIMAU_01D0_x_interp,brwIMAU_01D0_smoothed_curve,bsc_01D0_x_interp,bsc_01D0_smoothed_curve,cba_01D0_x_interp,cba_01D0_smoothed_curve,cgo_01D0_x_interp,cgo_01D0_smoothed_curve,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_smoothed_curve,cvoMPI_01D0_x_interp,cvoMPI_01D0_smoothed_curve,eom_01D0_x_interp,eom_01D0_smoothed_curve,gvnMPI_01D0_x_interp,gvnMPI_01D0_smoothed_curve,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_smoothed_curve,jfjMPI_01D0_x_interp,jfjMPI_01D0_smoothed_curve,kjnMPI_01D0_x_interp,kjnMPI_01D0_smoothed_curve,kum_01D0_x_interp,kum_01D0_smoothed_curve,lef_01D0_x_interp,lef_01D0_smoothed_curve,mhd_01D0_x_interp,mhd_01D0_smoothed_curve,mlo_01D0_x_interp,mlo_01D0_smoothed_curve,mloIMAU_01D0_x_interp,mloIMAU_01D0_smoothed_curve,namMPI_01D0_x_interp,namMPI_01D0_smoothed_curve,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_smoothed_curve,oxkMPI_01D0_x_interp,oxkMPI_01D0_smoothed_curve,sisMPI_01D0_x_interp,sisMPI_01D0_smoothed_curve,smo_01D0_x_interp,smo_01D0_smoothed_curve,smoIMAU_01D0_x_interp,smoIMAU_01D0_smoothed_curve,spo_01D0_x_interp,spo_01D0_smoothed_curve,syoNIPR_01D0_x_interp,syoNIPR_01D0_smoothed_curve,vrsMPI_01D0_x_interp,vrsMPI_01D0_smoothed_curve,zep_01D0_x_interp,zep_01D0_smoothed_curve,zepIMAU_01D0_x_interp,zepIMAU_01D0_smoothed_curve,zotMPI_01D0_x_interp,zotMPI_01D0_smoothed_curve
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.523729,-80.93470120101134,2010.388151,-78.84946963116026,,,,,,,,,,,,,,,,,,,,,2014.29202,-85.87488667087527,,,2019.286505,-87.12984106482179,,,,,,,,,,,,,2019.69041,-88.0641822704792,2016.530687,-92.2263471495202
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.54278,-81.15391063216914,2010.388218,-78.85105903773382,,,,,,,,,,,,,,,,,,,,,2014.31822,-85.50351212452007,,,2019.308066,-86.93475888235577,,,,,,,,,,,,,2019.71507,-88.62431929489132,2016.539015,-92.56449184194412
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.56434,-81.43965648434789,2010.388288,-78.85271961176846,,,,,,,,,,,,,,,,,,,,,2014.32786,-85.31338354479162,,,2019.324835,-86.79009877567569,,,,,,,,,,,,,2019.72877,-88.86755074371747,2016.550423,-92.95784503191754
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.580882,-81.66675222256137,2010.388359,-78.85440390828654,,,,,,,,,,,,,,,,,,,,,2014.34696,-84.90556414479056,,,2019.345655,-86.63660414542207,,,,,,,,,,,,,2019.73699,-88.99056494313876,2016.558294,-93.22638697540619
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.598392,-81.9064468660922,2010.513236,-80.01526594516899,,,,,,,,,,,,,,,,,,,,,2014.36578,-84.44185778368696,,,2019.364363,-86.53078106635843,,,,,,,,,,,,,2019.74795,-89.1317135275717,2016.56936,-93.46708426016833
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.633985,-82.35955182305831,2010.513318,-80.01503346046614,,,,,,,,,,,,,,,,,,,,,2014.38499,-83.92708228088698,,,2019.385923,-86.45780905570663,,,,,,,,,,,,,2019.76712,-89.30817887261222,2016.577573,-93.64572575662262
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.656001,-82.61031516930674,2010.513391,-80.01482649237728,,,,,,,,,,,,,,,,,,,,,2014.40415,-83.40936891336534,,,2019.406458,-86.43056775602933,,,,,,,,,,,,,2019.7863,-89.41092947046546,2016.58687,-93.75245445432213
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.673626,-82.7991362337262,2010.513453,-80.01465071126033,,,,,,,,,,,,,,,,,,,,,2014.42366,-82.92485287594864,,,2019.422713,-86.43329015694088,,,,,,,,,,,,,2019.80548,-89.45926881296302,2016.598278,-93.84230811527412
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.692905,-82.99799857904665,2010.513522,-80.01445508388865,,,,,,,,,,,,,,,,,,,,,2014.44298,-82.52267426964248,,,2019.44051,-86.4523125531337,,,,,,,,,,,,,2019.82466,-89.4748495220041,2016.606492,-93.84933312223598
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.711956,-83.19722584954113,2010.513579,-80.0142934786685,,,,,,,,,,,,,,,,,,,,,2014.46231,-82.22339060479202,,,2019.462527,-86.50027967042219,,,,,,,,,,,,,2019.86301,-89.48415872516615,2016.617443,-93.79788959567782
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.73135,-83.4130480860098,2010.513638,-80.01412620308977,,,,,,,,,,,,,,,,,,,,,2014.4812,-82.04447991199595,,,2019.477584,-86.54944267861022,,,,,,,,,,,,,2019.88219,-89.5025536699072,2016.628166,-93.70787509297102
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.751484,-83.65524042680725,2010.513695,-80.01396459786898,,,,,,,,,,,,,,,,,,,,,2014.50002,-81.97986777727355,,,2019.497092,-86.6430491263023,,,,,,,,,,,,,2019.90137,-89.53466587914187,2016.636152,-93.59746146789834
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.770763,-83.90695361290578,2010.513754,-80.01379732229024,,,,,,,,,,,,,,,,,,,,,2014.5193,-82.02509752586478,,,2019.51734,-86.79377074827609,,,,,,,,,,,,,2019.92055,-89.57537495194009,2016.647217,-93.43817747112092
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.789928,-84.17785632174255,2010.513815,-80.01362437635292,,,,,,,,,,,,,,,,,,,,,2014.53837,-82.1635376599203,,,2019.536734,-87.0173863162526,,,,,,,,,,,,,2019.93973,-89.61487573906602,2016.652693,-93.33909143295583
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.809093,-84.46893860113411,2010.513876,-80.0134514304156,,,,,,,,,,,,,,,,,,,,,2014.55798,-82.38597821583554,,,2019.55567,-87.3224243445082,,,,,,,,,,,,,2019.9589,-89.64145242032053,2016.663644,-93.1409374512292
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.828258,-84.76689416962016,2010.51394,-80.01326997894006,,,,,,,,,,,,,,,,,,,,,2014.57674,-82.64421959629648,,,2019.574607,-87.7187468051218,,,,,,,,,,,,,2019.97808,-89.644560574501,2016.67066,-93.01704260148564
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.845769,-85.03999262205934,2010.607525,-80.37425608232779,,,,,,,,,,,,,,,,,,,,,2014.61502,-83.24705227296778,,,2019.59246,-88.17202714018416,,,,,,,,,,,,,2019.99726,-89.61721793239583,2016.681155,-92.83782962496146
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.865048,-85.33615810848289,2010.607595,-80.37464648077312,,,,,,,,,,,,,,,,,,,,,2014.63438,-83.58521538979763,,,2019.608887,-88.64444581261738,,,,,,,,,,,,,2020.03552,-89.47001441543684,2016.692791,-92.65751759594826
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.884099,-85.60794398904042,2010.607666,-80.37504245633973,,,,,,,,,,,,,,,,,,,,,2014.65378,-83.9535782785255,,,2019.630676,-89.33395695968578,,,,,,,,,,,,,2020.05464,-89.36187741664067,2016.700662,-92.56813097953348
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.903264,-85.85547886463189,2010.607734,-80.37542170054253,,,,,,,,,,,,,,,,,,,,,2014.67271,-84.35077639549912,,,2019.649727,-89.94688492356876,,,,,,,,,,,,,2020.07377,-89.24360983218874,2016.711956,-92.44402892984408
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.923512,-86.08282707354464,2010.607807,-80.37582883035039,,,,,,,,,,,,,,,,,,,,,2014.69177,-84.79820215368943,,,2019.66758,-90.47354706422905,,,,,,,,,,,,,2020.0929,-89.12521691065209,2016.719257,-92.42688596536424
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.94302,-86.26246775515101,2010.607864,-80.3761467262269,,,,,,,,,,,,,,,,,,,,,2014.71054,-85.29816419643004,,,2019.686517,-90.93588147765061,,,,,,,,,,,,,2020.11202,-89.0137445855935,2016.744468,-92.48280887551006
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.962185,-86.39318975752636,2010.607921,-80.37646462210343,,,,,,,,,,,,,,,,,,,,,2014.73049,-85.87963471369454,,,2019.706138,-91.27311203210868,,,,,,,,,,,,,2020.13661,-88.88259424600946,2016.765059,-92.74497881875166
,,,,,,,,,,,,,,,,,,,,,,,,,,2020.978383,-86.45021115406529,2010.607982,-80.37680482646246,,,,,,,,,,,,,,,,,,,,,2014.74833,-86.4286579431688,,,2019.725531,-91.43535994771428,,,,,,,,,,,,,2020.15027,-88.8133103949767,2016.787076,-93.21608283027331
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.03719,-86.35748468910936,2010.608042,-80.3771394537015,,,,,,,,,,,,,,,,,,,,,2014.76799,-87.04002865968565,,,2019.744126,-91.4237912436227,,,,,,,,,,,,,2020.1694,-88.71071051254336,2016.803503,-93.65779739664559
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.056127,-86.20638362123039,2010.6081,-80.37746292669802,,,,,,,,,,,,,,,,,,,,,2014.79034,-87.70569034870427,,,2019.764602,-91.22560238162008,,,,,,,,,,,,,2020.18852,-88.58953942929749,2016.825406,-94.32527917216532
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.075292,-86.0174369063089,2010.608157,-80.37778082257454,,,,,,,,,,,,,,,,,,,,,2014.807,-88.15467286420113,,,2019.78103,-90.95796483562943,,,,,,,,,,,,,2020.20765,-88.4341121515078,2016.842917,-94.87423433977513
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.093145,-85.81806466186568,2010.608216,-80.37810987269359,,,,,,,,,,,,,,,,,,,,,2014.8266,-88.60471887394199,,,2019.803047,-90.462709605125,,,,,,,,,,,,,2020.22678,-88.23009603454587,2016.864477,-95.50465689509147
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.112196,-85.5891883567882,2010.693575,-80.29409686434865,,,,,,,,,,,,,,,,,,,,,2014.84579,-88.9459767529356,,,2019.822212,-89.97760650184956,,,,,,,,,,,,,2020.2459,-87.96726997014014,2016.883528,-95.97549610948106
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.131817,-85.35824920800714,2010.693651,-80.29393628721435,,,,,,,,,,,,,,,,,,,,,2014.86471,-89.16562544021134,,,2019.839836,-89.53829416280988,,,,,,,,,,,,,2020.26503,-87.64125628140508,2016.905545,-96.40018920799893
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.150868,-85.16192701023097,2010.693724,-80.29378204865137,,,,,,,,,,,,,,,,,,,,,2014.88386,-89.2802058742533,,,2019.859001,-89.10013753945738,,,,,,,,,,,,,2020.28689,-87.19861840475546,2016.928645,-96.68350523023533
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.17625,-84.95910556364828,2010.693788,-80.29364682580135,,,,,,,,,,,,,,,,,,,,,2014.90329,-89.30979434176045,,,2019.880904,-88.68001711824041,,,,,,,,,,,,,2020.30328,-86.82124424802484,2016.942221,-96.75321078248437
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.195643,-84.86469039714635,2010.693859,-80.29349681295241,,,,,,,,,,,,,,,,,,,,,2014.92221,-89.27500725274649,,,2019.89505,-88.45991417038577,,,,,,,,,,,,,2020.3224,-86.35570846989437,2016.958077,-96.77928349614739
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.214694,-84.81917737572292,2010.693921,-80.29336581581646,,,,,,,,,,,,,,,,,,,,,2014.94167,-89.19679463980553,,,2019.917694,-88.20516512478007,,,,,,,,,,,,,2020.34153,-85.88086063075204,2016.977584,-96.70266745927027
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.233973,-84.81929588740961,2010.693982,-80.29323693153776,,,,,,,,,,,,,,,,,,,,,2014.9606,-89.09887936459775,,,2019.937087,-88.05952429253085,,,,,,,,,,,,,2020.36066,-85.42160372813079,2016.992187,-96.56605247543881
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.25137,-84.85160100355836,2010.694045,-80.29310382154502,,,,,,,,,,,,,,,,,,,,,2014.97954,-88.99352626290265,,,2020.077687,-88.02849479165052,,,,,,,,,,,,,2020.37978,-85.00296579849314,2017.009013,-96.3366028482385
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.270763,-84.88888614412062,2010.694108,-80.29297071155227,,,,,,,,,,,,,,,,,,,,,2014.99865,-88.88765599995465,,,2020.092574,-88.14512136242459,,,,,,,,,,,,,2020.39891,-84.64748570626028,2017.028634,-95.99158341262148
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.289814,-84.91333248072836,2010.694171,-80.29283760155904,,,,,,,,,,,,,,,,,,,,,2015.01813,-88.77980975475388,,,2020.108887,-88.31175048622204,,,,,,,,,,,,,2020.41803,-84.37534681251795,2017.047228,-95.59766668128549
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.309093,-84.90873417887869,2010.694235,-80.29270237870952,,,,,,,,,,,,,,,,,,,,,2015.03733,-88.66510269073629,,,2020.125428,-88.53177268035223,,,,,,,,,,,,,2020.43716,-84.20210278941387,2017.066508,-95.13776826311505
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.328144,-84.83548596494425,2010.694298,-80.29256926871678,,,,,,,,,,,,,,,,,,,,,2015.05651,-88.53327109301836,,,2020.144822,-88.81818908609526,,,,,,,,,,,,,2020.45628,-84.13965895857011,2017.083505,-94.70587787257118
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.348392,-84.68869212204402,,,,,,,,,,,,,,,,,,,,,,,2015.0867,-88.28071837822112,,,2020.167922,-89.17379996771906,,,,,,,,,,,,,2020.47541,-84.19554276141659,2017.089951,-94.54064814477672
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.367557,-84.48718665803445,,,,,,,,,,,,,,,,,,,,,,,2015.09482,-88.19774834663491,,,2020.189825,-89.47935601041124,,,,,,,,,,,,,2020.49454,-84.37350123320726,2017.10056,-94.26846916458399
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.386722,-84.23406186708675,,,,,,,,,,,,,,,,,,,,,,,2015.11433,-87.99191602667051,,,2020.20591,-89.65454795862789,,,,,,,,,,,,,2020.53279,-85.08968037851427,2017.108202,-94.07574700873828
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.40623,-83.9339439470519,,,,,,,,,,,,,,,,,,,,,,,2015.13323,-87.7804964831847,,,2020.227927,-89.80034693341402,,,,,,,,,,,,,2020.55191,-85.61349748011672,2017.119382,-93.80597777393402
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.423512,-83.65892658896387,,,,,,,,,,,,,,,,,,,,,,,2015.15232,-87.56783123870662,,,2020.244354,-89.83065164932924,,,,,,,,,,,,,2020.57104,-86.22988246107752,2017.12828,-93.59231190857024
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.442905,-83.37201032895383,,,,,,,,,,,,,,,,,,,,,,,2015.17155,-87.3732966435237,,,2020.261865,-89.773508147231,,,,,,,,,,,,,2020.59016,-86.91724665898353,2017.13946,-93.356019085519
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.46458,-83.10517671632294,,,,,,,,,,,,,,,,,,,,,,,2015.19098,-87.20976414455768,,,2020.306812,-89.24106485950648,,,,,,,,,,,,,2020.60929,-87.64965876343031,2017.149498,-93.1438627923417
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.481007,-82.94754561029256,,,,,,,,,,,,,,,,,,,,,,,2015.2103,-87.0818876798825,,,2020.322554,-88.95273093806509,,,,,,,,,,,,,2020.62842,-88.39547709294023,2019.85364,-95.19993726266252
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.504108,-82.86347651706107,,,,,,,,,,,,,,,,,,,,,,,2015.22939,-86.98315008574525,,,2020.339494,-88.61914991970643,,,,,,,,,,,,,2020.64754,-89.1202661918136,2019.872576,-95.13810655622108
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.520535,-82.90241001026831,,,,,,,,,,,,,,,,,,,,,,,2015.24834,-86.8983444056084,,,2020.368242,-88.01699246785653,,,,,,,,,,,,,2020.66667,-89.79070424037631,2019.883985,-95.08421854079138
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.539814,-83.02044083684662,,,,,,,,,,,,,,,,,,,,,,,2015.26726,-86.80801352630262,,,2020.383414,-87.6971898644591,,,,,,,,,,,,,2020.68579,-90.37514958098089,2019.894822,-95.02101439550488
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.558865,-83.21846819769634,,,,,,,,,,,,,,,,,,,,,,,2015.28666,-86.68667592212037,,,2020.399613,-87.36188855675678,,,,,,,,,,,,,2020.70492,-90.84965609530612,2019.900412,-94.98180369161967
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.578144,-83.4989072441738,,,,,,,,,,,,,,,,,,,,,,,2015.30561,-86.51976713648273,,,2020.425565,-86.85682974912477,,,,,,,,,,,,,2020.72404,-91.19820863319498,2019.908283,-94.92659305650658
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.61482,-84.17563639186176,,,,,,,,,,,,,,,,,,,,,,,2015.32509,-86.27287387457594,,,2020.436517,-86.65511559267595,,,,,,,,,,,,,2020.74317,-91.41650069233685,2019.92066,-94.82011551646627
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.634327,-84.56473959853189,,,,,,,,,,,,,,,,,,,,,,,2015.34396,-85.962875003418,,,2020.458419,-86.30111212405971,,,,,,,,,,,,,2020.7623,-91.5107567372767,2019.931612,-94.71980162325919
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.656116,-85.00009695854594,,,,,,,,,,,,,,,,,,,,,,,2015.36308,-85.59661847839071,,,2020.480208,-86.02628190714285,,,,,,,,,,,,,2020.78142,-91.49749476274214,2019.942221,-94.60725961194987
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.673512,-85.33136426090508,,,,,,,,,,,,,,,,,,,,,,,2015.40415,-84.75751290213566,,,2020.500685,-85.87222035620651,,,,,,,,,,,,,2020.80055,-91.40077798501734,2019.956252,-94.45307583856503
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.689939,-85.62166857046051,,,,,,,,,,,,,,,,,,,,,,,2015.41999,-84.47101973586462,,,2020.522474,-85.85135653010154,,,,,,,,,,,,,2020.81967,-91.24885758967287,2019.964352,-94.35432915206088
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.709104,-85.9339761703152,,,,,,,,,,,,,,,,,,,,,,,2015.44014,-84.18618301659951,,,2020.544833,-86.02394465947727,,,,,,,,,,,,,2020.8388,-91.07008311777676,2019.977927,-94.1882431112661
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.728383,-86.21286924709139,,,,,,,,,,,,,,,,,,,,,,,2015.4587,-84.02401633664937,,,2020.563655,-86.35621617699297,,,,,,,,,,,,,2020.85792,-90.88987122920601,2019.988764,-94.04665240296622
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.747434,-86.43565971549485,,,,,,,,,,,,,,,,,,,,,,,2015.47818,-83.99997730319377,,,2020.584475,-86.90961232990486,,,,,,,,,,,,,2020.87705,-90.7273036387719,2019.99983,-93.90174642888945
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.767797,-86.62671882344978,,,,,,,,,,,,,,,,,,,,,,,2015.49732,-84.10714285996409,,,2020.605921,-87.674604550897,,,,,,,,,,,,,2020.89617,-90.59437421607139,2020.009127,-93.77575237880717
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.786962,-86.76215131333477,,,,,,,,,,,,,,,,,,,,,,,2015.51676,-84.32648293907695,,,2020.628052,-88.62622595792851,,,,,,,,,,,,,2020.93443,-90.42827316494675,2020.023044,-93.58712449195063
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.806127,-86.85695422789753,,,,,,,,,,,,,,,,,,,,,,,2015.53569,-84.62185645310907,,,2020.644479,-89.39496501691403,,,,,,,,,,,,,2020.95355,-90.38750813540405,2020.041753,-93.33335795922838
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.825292,-86.91023088401909,,,,,,,,,,,,,,,,,,,,,,,2015.55487,-84.97156945735148,,,2020.663644,-90.30711411630703,,,,,,,,,,,,,2020.98907,-90.35753094821538,2020.050309,-93.22229498921115
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.843031,-86.92015670908211,,,,,,,,,,,,,,,,,,,,,,,2015.57458,-85.35026743773082,,,2020.700548,-91.90876311492634,,,,,,,,,,,,,2020.9918,-90.35676045168192,2020.05818,-93.12090789375621
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.862082,-86.90990723632936,,,,,,,,,,,,,,,,,,,,,,,2015.59324,-85.6989080366306,,,2020.736026,-92.92079668925125,,,,,,,,,,,,,2021.01096,-90.35710992809335,2020.066393,-93.0175647256218
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.881247,-86.88198036984956,,,,,,,,,,,,,,,,,,,,,,,2015.61233,-86.02388404795491,,,2020.758898,-93.2651209187372,,,,,,,,,,,,,2021.03014,-90.3666057999146,2020.074721,-92.92413028974639
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.900526,-86.84312281859516,,,,,,,,,,,,,,,,,,,,,,,2015.63176,-86.30265372327567,,,2020.775782,-93.36448961290793,,,,,,,,,,,,,2021.04932,-90.38775322229544,2020.083277,-92.82813785058211
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.920889,-86.80322952149717,,,,,,,,,,,,,,,,,,,,,,,2015.65067,-86.52661869622762,,,2020.808636,-93.27289697436024,,,,,,,,,,,,,2021.06849,-90.42414358597304,2020.095084,-92.71920166534139
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.940053,-86.77628500250805,,,,,,,,,,,,,,,,,,,,,,,2015.6702,-86.71975203408093,,,2020.822212,-93.15174671319046,,,,,,,,,,,,,2021.08767,-90.47832482768982,2020.104096,-92.64380593408275
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.959218,-86.76170438680262,,,,,,,,,,,,,,,,,,,,,,,2015.69162,-86.89854713101474,,,2020.837099,-93.00345942829603,,,,,,,,,,,,,2021.10685,-90.54944950398567,2020.110712,-92.59636067274086
,,,,,,,,,,,,,,,,,,,,,,,,,,2021.997663,-86.77161909381235,,,,,,,,,,,,,,,,,,,,,,,2015.70855,-87.02310420947434,,,2020.853526,-92.82433715834836,,,,,,,,,,,,,2021.12603,-90.63160678468337,2020.119839,-92.55686587156767
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.015173,-86.78841741079567,,,,,,,,,,,,,,,,,,,,,,,2015.72743,-87.14982710136059,,,2020.870181,-92.65127246825887,,,,,,,,,,,,,2021.14521,-90.71306957258521,2020.133528,-92.51157554737422
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.03719,-86.80695901705958,,,,,,,,,,,,,,,,,,,,,,,2015.74662,-87.26588020023483,,,2020.892312,-92.44342160136476,,,,,,,,,,,,,2021.16438,-90.77677123733172,2020.142198,-92.51640063227359
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.056127,-86.81508384762822,,,,,,,,,,,,,,,,,,,,,,,2015.76576,-87.36473538787176,,,2020.911021,-92.28885972315592,,,,,,,,,,,,,2021.18356,-90.80219572792797,2020.152921,-92.52403580814115
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.072554,-86.8146959819101,,,,,,,,,,,,,,,,,,,,,,,2015.785,-87.43395206188032,,,2020.931383,-92.12940838236783,,,,,,,,,,,,,2021.20274,-90.76785803633122,2020.16045,-92.566197037991
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.090179,-86.79667362885579,,,,,,,,,,,,,,,,,,,,,,,2015.80427,-87.4647979025797,,,2020.948267,-91.9915881552936,,,,,,,,,,,,,2021.22192,-90.65467310304783,2020.173512,-92.63934220790735
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.109458,-86.76630448579587,,,,,,,,,,,,,,,,,,,,,,,2015.82361,-87.45415062995852,,,2020.969713,-91.78994920424537,,,,,,,,,,,,,2021.2411,-90.44905807913614,2020.180813,-92.70719199093499
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.128623,-86.72741881916309,,,,,,,,,,,,,,,,,,,,,,,2015.84273,-87.40572027427082,,,2020.988878,-91.57403313712051,,,,,,,,,,,,,2021.27945,-89.74778509312631,2020.192449,-92.82211809778686
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.147788,-86.6840549934815,,,,,,,,,,,,,,,,,,,,,,,2015.862,-87.3298000705873,,,2021.006503,-91.3399547025642,,,,,,,,,,,,,2021.29863,-89.26912290306517,2020.201005,-92.91833681495756
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.173626,-86.63335318423069,,,,,,,,,,,,,,,,,,,,,,,2015.87978,-87.25084063433951,,,2021.025896,-91.04992702799771,,,,,,,,,,,,,2021.31781,-88.73137912929835,2020.211728,-93.05167465968678
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.384213,-85.37689738081377,,,,,,,,,,,,,,,,,,,,,,,2015.90038,-87.17407694862374,,,2021.044833,-90.75510644512063,,,,,,,,,,,,,2021.33699,-88.16259625493196,2020.220056,-93.15545044512548
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.403149,-85.01971894129112,,,,,,,,,,,,,,,,,,,,,,,2015.91948,-87.1421915047169,,,2021.064112,-90.4647464338736,,,,,,,,,,,,,2021.35616,-87.59461862434871,2020.233517,-93.32455770737116
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.420774,-84.67818246024854,,,,,,,,,,,,,,,,,,,,,,,2015.95783,-87.30910859666798,,,2021.083163,-90.20844450261532,,,,,,,,,,,,,2021.37534,-87.05899628308298,2020.241844,-93.42517448578418
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.440053,-84.31870188080038,,,,,,,,,,,,,,,,,,,,,,,2015.97659,-87.51396820404123,,,2021.100788,-90.01194113870511,,,,,,,,,,,,,2021.39452,-86.58620676429187,2020.25137,-93.52080796518425
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.459333,-84.00918229316802,,,,,,,,,,,,,,,,,,,,,,,2015.99624,-87.80214104880466,,,2021.122691,-89.84230861470743,,,,,,,,,,,,,2021.4137,-86.20244777311497,2020.259583,-93.60325996668699
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.481007,-83.73416397600776,,,,,,,,,,,,,,,,,,,,,,,2016.01558,-88.13886353084183,,,2021.139118,-89.7630914540021,,,,,,,,,,,,,2021.43288,-85.92868831429554,2020.270649,-93.67405388426555
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.497548,-83.58381351950744,,,,,,,,,,,,,,,,,,,,,,,2016.03468,-88.49430184128067,,,2021.158283,-89.73048775141092,,,,,,,,,,,,,2021.45479,-85.76496962285057,2020.278748,-93.7168248732149
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.517797,-83.48144632453226,,,,,,,,,,,,,,,,,,,,,,,2016.05364,-88.83885731694076,,,2021.181612,-89.73188948991076,,,,,,,,,,,,,2021.47123,-85.76600621290545,2020.286734,-93.74332404900505
