alt_01D0_x_interp,alt_01D0_trend,altMPI_01D0_x_interp,altMPI_01D0_trend,asc_01D0_x_interp,asc_01D0_trend,ato_01D0_x_interp,ato_01D0_trend,azr_01D0_x_interp,azr_01D0_trend,bal_01D0_x_interp,bal_01D0_trend,bikMPI_01D0_x_interp,bikMPI_01D0_trend,brw_01D0_x_interp,brw_01D0_trend,brwIMAU_01D0_x_interp,brwIMAU_01D0_trend,bsc_01D0_x_interp,bsc_01D0_trend,cba_01D0_x_interp,cba_01D0_trend,cgo_01D0_x_interp,cgo_01D0_trend,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_trend,cvoMPI_01D0_x_interp,cvoMPI_01D0_trend,eom_01D0_x_interp,eom_01D0_trend,gvnMPI_01D0_x_interp,gvnMPI_01D0_trend,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_trend,jfjMPI_01D0_x_interp,jfjMPI_01D0_trend,kjnMPI_01D0_x_interp,kjnMPI_01D0_trend,kum_01D0_x_interp,kum_01D0_trend,lef_01D0_x_interp,lef_01D0_trend,mhd_01D0_x_interp,mhd_01D0_trend,mlo_01D0_x_interp,mlo_01D0_trend,mloIMAU_01D0_x_interp,mloIMAU_01D0_trend,namMPI_01D0_x_interp,namMPI_01D0_trend,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_trend,oxkMPI_01D0_x_interp,oxkMPI_01D0_trend,sisMPI_01D0_x_interp,sisMPI_01D0_trend,smo_01D0_x_interp,smo_01D0_trend,smoIMAU_01D0_x_interp,smoIMAU_01D0_trend,spo_01D0_x_interp,spo_01D0_trend,syoNIPR_01D0_x_interp,syoNIPR_01D0_trend,vrsMPI_01D0_x_interp,vrsMPI_01D0_trend,zep_01D0_x_interp,zep_01D0_trend,zepIMAU_01D0_x_interp,zepIMAU_01D0_trend,zotMPI_01D0_x_interp,zotMPI_01D0_trend
2008.578519657,-84.49243210549703,2018.104096,-86.903825060463,2008.962659381,-68.89262188285238,,,,,2008.524552216,-85.9974045090958,,,,,,,,,,,,,,,2016.176364,-81.14043871991665,2008.199527,-78.41504212803115,2022.228041,-73.09916247719289,,,2020.657598,-85.85612579489975,2021.125543,-91.18863276516105,,,,,,,2008.961312234,-75.81655198423444,,,2018.104096,-71.56694043175777,2009.61227,-86.69169246770272,2017.797571,-89.16737426027376,2014.934349,-86.03805337038722,,,,,,,,,,,,,2016.01093,-87.99886049060093,2012.756389,-89.91543177906634
2008.578542426,-84.4924015186347,2018.142426,-86.88421792940375,2008.976434426,-68.85196332603286,,,,,2008.550631831,-86.0274175176554,,,,,,,,,,,,,,,2016.195529,-81.148983275527,2008.199606,-78.41522455204024,2022.247092,-73.12221433022778,,,2020.694616,-85.90439742238031,2021.173056,-91.23792611900839,,,,,,,2008.980447404,-75.73695062482213,,,2018.125885,-71.57682233343208,2009.6302,-86.71576664355402,2017.816736,-89.17455702173108,2014.950548,-86.04704615735753,,,,,,,,,,,,,2016.04918,-88.03433191267455,2012.772816,-89.89815674187962
2008.597734517,-84.4649333451267,2018.184578,-86.86651305847897,2008.996129326,-68.7942997265291,,,,,2008.560052368,-86.03708510314101,,,,,,,,,,,,,,,2016.21458,-81.15853279677785,2008.199686,-78.41540928521427,2022.267455,-73.14721171758482,,,2020.732718,-85.95517707466546,2021.186973,-91.25004267013456,,,,,,,2009.005076104,-75.62821646085341,,,2018.145164,-71.58768855522952,2009.65103,-86.74057979962262,2017.853526,-89.1931049476621,2014.97017,-86.05749636613,,,,,,,,,,,,,2016.06831,-88.05030961068474,2012.791639,-89.87690080598571
2008.616789997,-84.43577351510011,2018.222908,-86.85409027943926,2009.034046804,-68.68583872698386,,,,,2008.569757514,-86.04704476134354,,,,,,,,,,,,,,,2016.230893,-81.16742277289546,2008.199766,-78.41559401838829,2022.28411,-73.16804337139507,,,2020.772245,-86.00974264712852,2021.206481,-91.2669599534766,,,,,,,2009.021504947,-75.55259923833758,,,2018.168265,-71.60232939731746,2009.66997,-86.7601894352896,2017.872805,-89.20466693883762,2014.99173,-86.06838261762766,,,,,,,,,,,,,2016.08743,-88.06509440657895,2012.811032,-89.85338831428908
2008.638712432,-84.39873843685785,2018.265173,-86.84450025183166,2009.039783105,-68.66963631628754,,,,,2008.581929265,-86.05769854185932,,,,,,,,,,,,,,,2016.251598,-81.18000751490352,2008.199842,-78.41576951490363,2022.303503,-73.19256221667939,,,2020.810575,-86.06433068196529,2021.225303,-91.28047212322721,,,,,,,2009.040667808,-75.46260490693825,,,2018.18743,-71.61572810286626,2009.68918,-86.77725227479344,2017.89197,-89.21757744170532,2015.006731,-86.07563052164407,,,,,,,,,,,,,2016.10656,-88.07869677996176,2012.830197,-89.82847210984903
2008.638733303,-84.39870317804102,2018.298142,-86.84001674132928,2009.091295662,-68.53022257613891,,,,,2008.588892684,-86.06372882667861,,,,,,,,,,,,,,,2016.270649,-81.19268445324792,2008.199922,-78.41595424807765,2022.322668,-73.21710782635205,,,2020.847479,-86.11849365263694,2021.244126,-91.29398501087024,,,,,,,2009.040709665,-75.46240833437464,,,2018.228383,-71.6501721075191,2009.70869,-86.7918079375286,2017.911021,-89.23190738794148,2015.02852,-86.08561661729625,,,,,,,,,,,,,2016.12568,-88.09110100581903,2012.853183,-89.79673068322883
2008.655064132,-84.36911504989362,2018.337441,-86.8381803533185,2009.097098554,-68.51527357259008,,,,,2008.601073922,-86.07326959935338,,,,,,,,,,,,,,,2016.289814,-81.20624615730182,2008.200002,-78.41613898125168,2022.345655,-73.24700697073982,,,2020.885809,-86.17652430138932,2021.262892,-91.30498115110471,,,,,,,2009.059840183,-75.36826387336055,,,2018.434578,-71.9150971792545,2009.72771,-86.80328852275903,2017.950662,-89.26479992507448,2015.064226,-86.10079197204124,,,,,,,,,,,,,2016.14481,-88.10232828375001,2012.86961,-89.772634382014
2008.655085003,-84.36907635271608,2018.381589,-86.84069707591227,2009.1105879,-68.48052326511868,,,,,2008.608018367,-86.07810743273654,,,,,,,,,,,,,,,2016.309321,-81.22083418492548,2008.200082,-78.41632371442569,2022.367215,-73.2754769859545,,,2020.925337,-86.23886355639658,2021.28103,-91.31557401083168,,,,,,,2009.059851598,-75.36820727507651,,,2018.453857,-71.94645130229985,2009.7662,-86.81846176526648,2017.969713,-89.28251159860606,2015.092688,-86.11194868456946,,,,,,,,,,,,,2016.16393,-88.11236420585108,2012.888547,-89.74380181687184
2008.679350713,-84.32264972785264,2018.418151,-86.84620983360615,2009.116638128,-68.46528415317312,,,,,2008.620209092,-86.08652453041582,,,,,,,,,,,,,,,2016.328144,-81.23558668655272,2008.200158,-78.41649921094104,2022.381703,-73.29491359505468,,,2020.963781,-86.30173211512172,2021.299852,-91.32423678046787,,,,,,,2009.07902968,-75.27246009079636,,,2019.064569,-72.92584791615236,2009.78758,-86.82216472750619,2018.006617,-89.31892870664295,2015.10923,-86.11806514374437,,,,,,,,,,,,,2016.18306,-88.12123552301378,2012.908169,-89.71267306781166
2008.67936779,-84.3226153494801,2018.451119,-86.8536972319783,2009.148944064,-68.3867299276558,,,,,2008.624430783,-86.08872490028047,,,,,,,,,,,,,,,2016.348507,-81.25243832868696,2008.200234,-78.41667470745585,2022.402921,-73.32364712309932,,,2021.000457,-86.36344114695288,2021.319702,-91.33312481521426,,,,,,,2009.079039193,-75.27241063622999,,,2019.083734,-72.94118962013194,2009.80408,-86.82304927825827,2018.025782,-89.33916888904592,2015.128166,-86.12477038120174,,,,,,,,,,,,,2016.20219,-88.12894529213521,2012.931155,-89.67466295056288
2008.692759563,-84.29565585058309,2018.495039,-86.86798447931622,2009.157229833,-68.36721545654825,,,,,2008.639306315,-86.09647811394171,,,,,,,,,,,,,,,2016.3679,-81.26907214472908,2008.200312,-78.41685482230055,2022.418151,-73.34447230020747,,,2021.038901,-86.42986769195437,,,,,,,,,2009.098217275,-75.1727108843517,,,2019.101244,-72.95364393329622,2009.82309,-86.82119836585683,2018.044947,-89.36003638016625,2015.14197,-86.12948706941975,,,,,,,,,,,,,2016.22131,-88.13551315493406,2012.95032,-89.64181579782512
2008.717573619,-84.24267036220374,2018.528748,-86.88162200168264,2009.171518265,-68.33466778686082,,,,,2008.646226093,-86.09975839867039,,,,,,,,,,,,,,,2016.386837,-81.2857529247377,2008.200396,-78.41704879213324,2022.439711,-73.37432476963122,,,2021.077116,-86.49772505695059,,,,,,,,,2009.098304795,-75.17225590025619,,,2019.139574,-72.97685464812182,2009.8411,-86.81706511153497,2018.064112,-89.38138967002124,2015.187087,-86.14400435719601,,,,,,,,,,,,,2016.24044,-88.14096073185355,2012.969713,-89.60762042142967
2008.731037492,-84.21264353125575,2018.56434,-86.89897062823273,2009.209246575,-68.25344737135437,,,,,2008.655756679,-86.10298829492721,,,,,,,,,,,,,,,2016.406001,-81.30301170626589,2008.27996,-78.6082012393026,2022.456024,-73.39724505944066,,,2021.11402,-86.56507850568505,,,,,,,,,2009.136563927,-74.96741757807176,,,2019.158739,-72.98610427109487,2009.86223,-86.80959093587923,2018.083163,-89.40317541707033,2015.206024,-86.14975399798064,,,,,,,,,,,,,2016.25956,-88.14530672044543,2012.988764,-89.57318306972755
2008.731056466,-84.21259965924118,2018.60113,-86.91949599543132,2009.212690259,-68.2463279897811,,,,,2008.674958257,-86.10839213003729,,,,,,,,,,,,,,,2016.423741,-81.31930328447027,2008.280044,-78.60841889180332,2022.475531,-73.42487501423271,,,2021.152236,-86.635942562813,,,,,,,,,2009.136577245,-74.96734545326072,,,2019.184578,-72.99626032254902,2009.90031,-86.78870919786057,2018.100788,-89.42372833190812,2015.222451,-86.15461843727344,,,,,,,,,,,,,2016.27869,-88.14858565983066,2013.006617,-89.54022647236775
2008.750462963,-84.1677276172652,2018.650868,-86.95100835195372,2009.226312785,-68.21969663257669,,,,,2008.694045993,-86.1112123453969,,,,,,,,,,,,,,,2016.442905,-81.33716159008766,2008.28013,-78.60864172650642,2022.494354,-73.45179641514065,,,2021.19724,-86.72067870158774,,,,,,,,,2009.155742009,-74.86093498376468,,,2019.203857,-73.00190334605126,2009.93901,-86.75837169112127,2018.119839,-89.44616155770059,2015.244468,-86.16094933171988,,,,,,,,,,,,,2016.29781,-88.15082215662895,2013.025554,-89.50455661928059
2008.769751821,-84.12072265570337,2018.679673,-86.97164340347254,2009.234360731,-68.20396330054331,,,,,2008.713181163,-86.1104042511242,,,,,,,,,,,,,,,2016.461842,-81.3549408108225,2008.28021,-78.60884901460177,2022.517455,-73.48521923077111,,,2021.23557,-86.79359950723112,,,,,,,,,2009.155761035,-74.86082830408604,,,2019.209218,-73.003472527492,2009.97534,-86.72181817079954,2018.158283,-89.49207311478038,2015.267226,-86.16734036079275,,,,,,,,,,,,,2016.31694,-88.1520543416015,2013.272588,-89.03105632979755
2008.788940118,-84.07247982460113,2018.722908,-87.00479343189643,2009.263993531,-68.15055802201911,,,,,2008.732335307,-86.10683825387157,,,,,,,,,,,,,,,2016.481007,-81.37301055896096,2008.280289,-78.60905371159683,2022.5397,-73.51776047019649,,,2021.310575,-86.9370639173492,,,,,,,,,2009.174933409,-74.7533263241176,,,2019.242187,-73.00875009976828,2009.99594,-86.69783407818068,2018.184235,-89.52316238469855,2015.2816,-86.17131673523112,,,,,,,,,,,,,2016.33607,-88.15231528730162,2013.280915,-89.01651720436719
2008.788957195,-84.07243568969389,2018.75696,-87.03297192768663,2009.269368341,-68.14169842944001,,,,,2008.741850713,-86.10455262033378,,,,,,,,,,,,,,,2016.501598,-81.39243572496129,2008.280368,-78.60925840859129,2022.572326,-73.56615364722218,,,2021.350103,-87.01219844012354,,,,,,,,,2009.174952435,-74.75321649336333,,,2019.259812,-73.00960291222418,2010.01513,-86.67351496000143,2018.2034,-89.54602712024393,2015.316622,-86.18091831747118,,,,,,,,,,,,,2016.35519,-88.15164875302978,2013.292552,-88.99621352165586
2008.807980419,-84.0231868698184,2018.795632,-87.06688749116545,2009.532581811,-67.94400439184483,,,,,2008.751442016,-86.10056373448654,,,,,,,,,,,,,,,2016.520535,-81.41019418121141,2008.280444,-78.60945533228247,2022.609116,-73.62144300923475,,,2021.388433,-87.08434095403787,,,,,,,,,2009.194109589,-74.64262863088072,,,2019.278863,-73.00946507454336,2010.03488,-86.64665205898683,2018.222565,-89.56875104842419,2015.339836,-86.18726309495347,,,,,,,,,,,,,2016.37432,-88.15009695705353,2013.299966,-88.98373345023725
2008.82714405,-83.97125313990628,2018.833734,-87.10214415562871,2009.743721461,-68.13784378158162,,,,,2008.765008349,-86.09457583293737,,,,,,,,,,,,,,,2016.539928,-81.42819681918596,2008.280524,-78.60966262037842,2022.647674,-73.68021068509314,,,2021.425223,-87.1527337904152,,,,,,,,,2009.213289574,-74.53115687232325,,,2019.298027,-73.00817148037343,2010.05348,-86.6197272706256,2018.241502,-89.5908382489757,2015.358659,-86.19243362560995,,,,,,,,,,,,,2016.39344,-88.14770389958025,2013.31126,-88.96472213022136
2008.827163024,-83.97120172007955,2018.870638,-87.13783952143451,2009.7820586,-68.20017543043275,,,,,2008.770558212,-86.09154711376596,,,,,,,,,,,,,,,2016.558865,-81.44554768564984,2008.280605,-78.60987249957526,2022.684235,-73.73651712118804,,,2021.463553,-87.22211060339944,,,,,,,,,2009.25164003,-74.3033300138476,,,2019.35672,-72.99515723223973,2010.07323,-86.58949580720817,2018.259127,-89.61113401030904,2015.375314,-86.19704012980077,,,,,,,,,,,,,2016.41257,-88.14451793630113,2013.319588,-88.95107691175427
2008.8514534,-83.90339783684466,2018.911591,-87.17906870120031,2009.820148402,-68.26880164110322,,,,,2008.780111566,-86.08537860301571,,,,,,,,,,,,,,,2016.578372,-81.46312726525882,2008.280693,-78.61010051648076,2022.722451,-73.79592150709648,,,2021.50308,-87.29182677936856,,,,,,,,,2009.270799087,-74.18803034787524,,,2019.470284,-72.94003100766265,2010.09236,-86.55870431655251,2018.278292,-89.63288642662683,2015.397217,-86.203193620531,,,,,,,,,,,,,2016.43169,-88.14059573856215,2013.329968,-88.9343280882538
2008.865471311,-83.86338119928007,2018.953857,-87.22311802519175,2009.858761416,-68.34361786054237,,,,,2008.799256223,-86.07159943540134,,,,,,,,,,,,,,,2016.595655,-81.47835596253783,2008.28078,-78.61032594228534,2022.761979,-73.85774048573485,,,2021.541524,-87.35761981890361,,,,,,,,,2009.270814307,-74.18793875354892,,,2019.489335,-72.92773694002798,2010.1304,-86.4932457824897,2018.297343,-89.6537839363424,2015.416382,-86.20869051691949,,,,,,,,,,,,,2016.43989,-88.13865885858957,2013.339951,-88.91851156778407
2008.884589405,-83.80719415473433,2018.986597,-87.25804463030681,2009.867522831,-68.36132936449614,,,,,2008.808838039,-86.0634367500979,,,,,,,,,,,,,,,2016.615048,-81.49494762130443,2008.280822,-78.6104347685354,2022.800309,-73.9179474355546,,,2021.57974,-87.42090520221194,,,,,,,,,2009.290003805,-74.07115471373977,,,2019.528863,-72.90000481800563,2010.14954,-86.45830052286476,2018.316508,-89.67429948347629,2015.434121,-86.21388888169108,,,,,,,,,,,,,2016.45082,-88.13598315025143,2013.35113,-88.90133191567192
2008.884612174,-83.80712723787447,2019.023958,-87.29871103508736,2009.905507991,-68.44008880878621,,,,,2008.828030131,-86.04481000554506,,,,,,,,,,,,,,,2016.634213,-81.5108587648893,2008.382453,-78.88431109148021,2022.837099,-73.9758140156047,,,2021.61653,-87.47928085490229,,,,,,,,,2009.30912481,-73.95444012724887,,,2019.548027,-72.8857494444088,2010.18838,-86.38401542966622,2018.337099,-89.69570079344379,2015.4534,-86.21966809934757,,,,,,,,,,,,,2016.46995,-88.13073570362558,2013.358431,-88.89014212361283
2008.903364071,-83.75058783831845,2019.061717,-87.34051074445125,2010.184474886,-69.01876362875937,,,,,2008.875920234,-85.98503124713642,,,,,,,,,,,,,,,2016.653264,-81.5261599628493,2008.382542,-78.88456448960827,2022.875543,-74.03623496330886,,,2021.65486,-87.53711042300385,,,,,,,,,2009.309170472,-73.95415949249949,,,2019.567192,-72.87100842746042,2010.20748,-86.3459763665292,2018.356149,-89.71464438295124,2015.474732,-86.22624652344707,,,,,,,,,,,,,2016.48907,-88.12491598355047,2013.369953,-88.87339973026978
2008.90338684,-83.75051857470474,2019.098621,-87.38180853407272,,,,,,,2008.885663327,-85.97068514859276,,,,,,,,,,,,,,,2016.670774,-81.53969178013595,2008.38263,-78.88481504056602,2022.913873,-74.09629459520106,,,2021.69165,-87.59020660219086,,,,,,,,,2009.366710426,-73.6000052219187,,,2019.623147,-72.82603237112656,2010.2261,-86.30804295064092,2018.375428,-89.73291137719356,2015.497206,-86.233413671505,,,,,,,,,,,,,2016.5082,-88.11857843417758,2013.378166,-88.8614655802498
2008.922738312,-83.69109528113535,2019.136951,-87.42497864779207,,,,,,,2008.914114678,-85.92406943455633,,,,,,,,,,,,,,,2016.690168,-81.55388930956092,2008.382714,-78.88505420284392,2022.939939,-74.13696173000746,,,2021.72998,-87.64300707642221,,,,,,,,,2009.421482116,-73.26355399803982,,,2019.642312,-72.81028691979184,2010.26478,-86.22681750729565,2018.394593,-89.75034683802373,2015.515287,-86.23937385139546,,,,,,,,,,,,,2016.52732,-88.11178931008713,2013.389004,-88.8465265409784
2008.922755389,-83.6910417066262,2019.184806,-87.47902870527331,,,,,,,2008.92367752,-85.90641651563647,,,,,,,,,,,,,,,2016.709333,-81.56723821247616,2008.382793,-78.88527912927164,2022.953286,-74.15772305171546,,,2021.769507,-87.69460333484946,,,,,,,,,2009.539303653,-72.5617256683847,,,2019.679102,-72.77999070582575,2010.28373,-86.18591074315555,2018.413758,-89.76690798346854,2015.540271,-86.24792094316976,,,,,,,,,,,,,2016.54645,-88.10459868660666,2013.396761,-88.83595138135544
2008.944425471,-83.62304647257402,2019.225646,-87.52506363153589,,,,,,,2008.933240361,-85.88844972064932,,,,,,,,,,,,,,,2016.728612,-81.57995589642425,2008.382871,-78.88550120852973,2022.972451,-74.18742218070173,,,2021.807837,-87.74115871486372,,,,,,,,,2009.596805556,-72.24009781605149,,,2019.698381,-72.764235186812,2010.30314,-86.14338064256084,2018.431269,-89.78087243527312,2015.550423,-86.25146449488244,,,,,,,,,,,,,2016.56557,-88.09707137068125,2013.408054,-88.82114704117167
2008.944478597,-83.62287515429817,2019.26004,-87.56358133025674,,,,,,,2008.971472753,-85.80921977787892,,,,,,,,,,,,,,,2016.747434,-81.59166943553669,2008.382951,-78.88572898212774,2022.991616,-74.21700728362097,,,2021.844741,-87.78375511494936,,,,,,,,,2009.629726027,-72.06421392527747,,,2019.717432,-72.7488327968707,2010.40134,-85.92112061983592,2018.450434,-89.79541224214982,2015.569131,-86.25824855820997,,,,,,,,,,,,,2016.5847,-88.08927329895008,2013.41604,-88.81102790433812
2008.963936324,-83.56012877322452,2019.300765,-87.60877704995839,,,,,,,2008.990456132,-85.76599670392702,,,,,,,,,,,,,,,2016.767911,-81.60330107436951,2008.383031,-78.88595675572577,2023.009812,-74.24498751539599,,,2021.883071,-87.82587120065271,,,,,,,,,2009.648862253,-71.96550299613264,,,2019.798027,-72.68771294717729,2010.41776,-85.88314023813894,2018.469599,-89.80901581017338,2015.587099,-86.26497910926635,,,,,,,,,,,,,2016.60656,-88.08012096187419,2013.425451,-88.7992685530289
2008.963955298,-83.56006758674435,2019.338012,-87.64954998547493,,,,,,,2009.002939498,-85.73534713741046,,,,,,,,,,,,,,,2016.787076,-81.613276083375,2008.383113,-78.88619022366373,2023.028863,-74.27412366719145,,,2021.922713,-87.86723521831043,,,,,,,,,2009.725580289,-71.5936815433266,,,2019.814455,-72.67619530680422,2010.43687,-85.83870202585011,2018.488878,-89.82114720561593,2015.603412,-86.27126906146657,,,,,,,,,,,,,2016.64208,-88.06488745659222,2013.433779,-88.78956237109188
2008.979688449,-83.508697962569,2019.373261,-87.6875356324947,,,,,,,2009.009674658,-85.7188107533597,,,,,,,,,,,,,,,2016.806241,-81.62243289120781,2008.383197,-78.88642938594161,2023.050423,-74.3068949735067,,,2021.960929,-87.9049399025859,,,,,,,,,2009.763932648,-71.42412741990557,,,2019.83362,-72.66361707273336,2010.45609,-85.79383978820472,2018.509241,-89.83287884281279,2015.624972,-86.27985870023132,,,,,,,,,,,,,2016.6612,-88.05663812164678,2013.44473,-88.77679911480064
2008.979900956,-83.5079958221401,2019.417067,-87.73379522804127,,,,,,,2009.019530061,-85.69367363562762,,,,,,,,,,,,,,,2016.825748,-81.63089195839119,2008.383282,-78.88667139538914,2023.06685,-74.33172094712437,,,2022.074379,-88.00944051578196,,,,,,,,,2009.821472603,-71.20665084967224,,,2019.851244,-72.65258727049283,2010.47522,-85.74906790550325,2018.528406,-89.84288507483906,2015.64197,-86.28684616696233,,,,,,,,,,,,,2016.68033,-88.04842451124567,2013.453058,-88.76787740049505
2008.999311248,-83.44384701113303,2019.44861,-87.76636051200082,,,,,,,2009.057705479,-85.58987295231206,,,,,,,,,,,,,,,2016.843259,-81.63767822484242,2008.383322,-78.88678528218783,2023.084475,-74.35824229430429,,,2022.111168,-88.04205266550831,,,,,,,,,2009.840639269,-71.14481498908548,,,2019.870409,-72.64116265909833,2010.51365,-85.65890586305153,2018.547571,-89.85143202284937,2015.66182,-86.2952807462836,,,,,,,,,,,,,2016.70765,-88.03689414138707,2013.464123,-88.75616758215396
2009.021156773,-83.37010735303234,2019.489221,-87.80725096633041,,,,,,,2009.076893075,-85.53387136302496,,,,,,,,,,,,,,,2016.862082,-81.64394061054256,2008.438579,-79.04582882940814,2023.103526,-74.38672133708448,,,2022.149498,-88.07608128788651,,,,,,,,,,,,,2019.929102,-72.61200868368718,2010.53314,-85.61313282617418,2018.584247,-89.86439912642582,2015.678531,-86.30261928551269,,,,,,,,,,,,,2016.71858,-88.03236489238417,2013.472109,-88.74821323619966
2009.061984399,-83.22959535551001,2019.526125,-87.84335177490918,,,,,,,2009.105622146,-85.44594281196783,,,,,,,,,,,,,,,2016.881361,-81.64951109935818,2008.438661,-79.04607694298106,2023.122805,-74.41532382236657,,,2022.307837,-88.2251737890246,,,,,,,,,,,,,2019.948267,-72.60458278327467,2010.55224,-85.56828589291334,2018.603526,-89.86932574953875,2015.697925,-86.31139338107816,,,,,,,,,,,,,2016.7377,-88.02463754860759,2013.483288,-88.73763136904753
2009.062003425,-83.22952887331945,2019.56993,-87.88471302303131,,,,,,,2009.115306317,-85.4153839498156,,,,,,,,,,,,,,,2016.900754,-81.65423722006835,2008.438739,-79.04631295345291,2023.144593,-74.44743033251801,,,2022.347365,-88.26681871418666,,,,,,,,,,,,,2019.986597,-72.59237798076813,2010.57118,-85.52385009229351,2018.622805,-89.87274318744217,2015.719599,-86.32150601558912,,,,,,,,,,,,,2016.75683,-88.01718166521862,2013.503879,-88.71980754884241
2009.0755879,-83.1820609002945,2019.603868,-87.91573158942873,,,,,,,2009.124857306,-85.38422884308089,,,,,,,,,,,,,,,2016.920889,-81.6581889664523,2008.438819,-79.04655501547529,2023.186859,-74.50899878466622,,,2022.385695,-88.30933443126041,,,,,,,,,,,,,2020.004222,-72.58837330913912,2010.59315,-85.47240029712789,2018.641741,-89.87504683080019,2015.73614,-86.32945889325704,,,,,,,,,,,,,2016.77596,-88.01005495026378,2013.512093,-88.7130619468133
2009.113985921,-83.0461394769897,2019.639574,-87.94727232204663,,,,,,,2009.13445586,-85.35291858040895,,,,,,,,,,,,,,,2016.939939,-81.66084306566366,2008.438895,-79.04678497439659,2023.206481,-74.53726976089796,,,2022.422485,-88.35217354032096,,,,,,,,,,,,,2020.023387,-72.58467898192853,2010.6099,-85.43327121088753,2018.660792,-89.87618338742102,2015.756617,-86.33956641889513,,,,,,,,,,,,,2016.79508,-88.00331189445664,2013.523044,-88.70529155763246
2009.114003044,-83.04607816818067,2019.678874,-87.98056871746893,,,,,,,2009.144025875,-85.32086843262843,,,,,,,,,,,,,,,2016.959447,-81.66264442039255,2008.438977,-79.04703308796951,2023.225303,-74.56416531527451,,,2022.460815,-88.39909217539288,,,,,,,,,,,,,2020.042552,-72.58278895032569,2010.63469,-85.37551582695777,2018.678417,-89.87563256401117,2015.77852,-86.35070588141765,,,,,,,,,,,,,2016.81421,-87.99699806160626,2013.530915,-88.69970661258246
2009.136014079,-82.9672677758102,2019.714694,-88.00968088274676,,,,,,,2009.153586377,-85.28844553621916,,,,,,,,,,,,,,,2016.975531,-81.66353184034267,2008.439057,-79.04727514999189,2023.244925,-74.59199690465817,,,2022.500342,-88.45099621540973,,,,,,,,,,,,,2020.061717,-72.58172980065626,2010.64831,-85.34391182155926,2018.697696,-89.87407904367953,2015.797685,-86.36071421258347,,,,,,,,,,,,,2016.83333,-87.99116457227454,2013.541753,-88.69305048809538
2009.136031202,-82.96720646700118,2019.76004,-88.0450829935136,,,,,,,2009.172792998,-85.2220800217658,,,,,,,,,,,,,,,2016.997548,-81.66377635910777,2008.439138,-79.0475202377892,2023.261979,-74.61603937163676,,,2022.538672,-88.50395628028781,,,,,,,,,,,,,2020.080882,-72.58172735148536,2010.68627,-85.25625820620371,2018.716861,-89.87143986078537,2015.816736,-86.37090027510229,,,,,,,,,,,,,2016.87158,-87.9810980704309,2013.549852,-88.68830787862471
2009.152334475,-82.90832898037837,2019.792666,-88.06935996055984,,,,,,,2009.182372527,-85.18847618784079,,,,,,,,,,,,,,,2017.015173,-81.66317205532899,2008.43922,-79.04776835136214,2023.281258,-74.64305952647187,,,2023.230094,-89.61742492893079,,,,,,,,,,,,,2020.125885,-72.58726011800425,2010.72466,-85.16844853950879,2018.73614,-89.86691705080433,2015.834475,-86.38059840274154,,,,,,,,,,,,,2016.89071,-87.97694550902376,2013.560918,-88.68253757871817
2009.152349696,-82.90827401002619,2019.830882,-88.09682349556961,,,,,,,2009.191980594,-85.15424900163868,,,,,,,,,,,,,,,2017.036734,-81.66144676664226,2008.439262,-79.04789543392421,2023.300309,-74.66957025305032,,,2023.26677,-89.65863103056242,,,,,,,,,,,,,2020.136837,-72.58948176813692,2010.74406,-85.12448133604717,2018.753765,-89.86186231364138,2015.850902,-86.38978974827924,,,,,,,,,,,,,2016.90984,-87.97342287374778,2013.571755,-88.67756806520394
2009.177104262,-82.81856050655466,2019.873261,-88.12606605690439,,,,,,,2009.258951674,-84.90654205431366,,,,,,,,,,,,,,,2017.050651,-81.65984094714841,2008.5327,-79.33148231720044,2023.319702,-74.69636624947678,,,2023.305099,-89.69738619626153,,,,,,,,,,,,,2020.156001,-72.59463740665018,2010.78208,-85.03922126969825,2018.775554,-89.85426894331857,2015.872919,-86.40233110719666,,,,,,,,,,,,,2016.92623,-87.97095858545877,2013.582478,-88.67332938228994
2009.19613204,-82.74932453908413,2019.909082,-88.14986967322173,,,,,,,2009.316476408,-84.6847761965812,,,,,,,,,,,,,,,2017.072782,-81.65656176759798,2008.532776,-79.33171636564217,2023.339836,-74.72403130476063,,,2023.382957,-89.75864011269691,,,,,,,,,,,,,2020.198267,-72.6100812632287,2010.80153,-84.99609915955067,2018.794719,-89.84608924693934,2015.889346,-86.41187538784622,,,,,,,,,,,,,2016.94809,-87.96840116727762,2013.58687,-88.67188516422537
2009.20988204,-82.69914003040729,2019.945758,-88.17353828530076,,,,,,,2009.412423896,-84.3111915115717,,,,,,,,,,,,,,,2017.090407,-81.65332926643597,2008.532852,-79.33195041408388,2023.358887,-74.75007294311061,,,2023.419747,-89.77974797049164,,,,,,,,,,,,,2020.217432,-72.6192925208275,2010.88111,-84.8238943201675,2018.813884,-89.83652661431225,2015.917922,-86.42880828782573,,,,,,,,,,,,,2016.96721,-87.96695121249529,2013.597479,-88.66839661471568
