Year,Glob_smooth_mean,NH_smooth_mean,SH_smooth_mean
2012.6346153845946,-76.49718452792355,-80.9112738467249,-72.08975770071856
2012.6538461538253,-76.66812326222647,-81.23164476478121,-72.1096858819772
2012.673076923056,-76.84675438806644,-81.55346576594327,-72.14186523354996
2012.6923076922867,-76.99723042939213,-81.86910050270932,-72.12623685657871
2012.7115384615174,-77.18006781915263,-82.22003408790388,-72.17060722371191
2012.7307692307481,-77.42226908699773,-82.57413240892025,-72.24906178944757
2012.7499999999789,-77.54102058813272,-82.83838986597698,-72.23384063068306
2012.7692307692096,-77.6581221562571,-83.07390335357738,-72.2371132062658
2012.7884615384403,-77.74761579300927,-83.27410893406203,-72.21841383805736
2012.807692307671,-77.80322382642805,-83.4377839597308,-72.16697000145001
2012.8269230769017,-77.82578629568408,-83.56934049062646,-72.08138728217398
2012.8461538461324,-77.79214691923605,-83.66390849616351,-71.91980963699805
2012.8653846153632,-77.73566304234132,-83.74160439071099,-71.72779495645452
2012.8846153845939,-77.65101193109977,-83.80999588144228,-71.48768493694472
2012.9038461538246,-77.54700379056497,-83.87737176148839,-71.21001245842298
2012.9230769230553,-77.43411512238272,-83.95233664458135,-70.90976625312554
2012.942307692286,-77.32208683563896,-84.04642360422503,-70.60432085227202
2012.9615384615167,-77.36106951018377,-84.28357258061867,-70.3905487430981
2012.9807692307475,-77.12424072127111,-84.25021859705757,-70.01372187844044
2012.9999999999782,-77.03701594750568,-84.33550625267547,-69.74393617931803
2013.019230769209,-76.95886459265195,-84.39736882853873,-69.5217447747025
2013.0384615384396,-76.8761079794239,-84.42262554204778,-69.3293552336734
2013.0576923076703,-76.7852449959362,-84.397743981502,-69.17170427571628
2013.076923076901,-76.69311606382117,-84.31916957201167,-69.06645799783418
2013.0961538461318,-76.58503424538324,-84.18415574019461,-68.98320063181707
2013.1153846153625,-76.46682064392895,-84.0024644334994,-68.92690493524502
2013.1346153845932,-76.34369710450498,-83.7901884585489,-68.89383738101186
2013.153846153824,-76.22328896225879,-83.56444392480837,-68.88151984784062
2013.1730769230546,-76.11437930662932,-83.34146008785476,-68.88926410802637
2013.1923076922853,-76.0254743831491,-83.13633411139692,-68.91653559756072
2013.211538461516,-75.97362626889269,-82.96056683735536,-68.98498368608958
2013.2307692307468,-75.69313409774085,-82.81728187683986,-68.56985109004187
2013.2499999999775,-75.681598235873,-82.69967930207913,-68.6637173002086
2013.2692307692082,-75.6681262466863,-82.5951924986208,-68.74468003715141
2013.288461538439,-75.70904777134605,-82.54664353423597,-68.84127023061994
2013.3076923076696,-75.60832225031417,-82.29498827818394,-68.93554068557789
2013.3269230769004,-75.56419070314392,-82.08262864386366,-69.04792621407637
2013.346153846131,-75.51290679487093,-81.84106398303229,-69.17742452347731
2013.3653846153618,-75.43236377838456,-81.5240948953494,-69.32707807661086
2013.3846153845925,-75.3388883566761,-81.16584622615186,-69.4972892294903
2013.4038461538232,-75.23589976644598,-80.78751095681318,-69.67505775000531
2013.423076923054,-75.13525256646956,-80.41274745795866,-69.85975917414305
2013.4423076922847,-75.04685414056144,-80.06253853815291,-70.0443331972202
2013.4615384615154,-75.00167372090733,-79.76122661349925,-70.25121976950533
2013.480769230746,-74.9728290487934,-79.53565880277381,-70.41405658438315
2013.4999999999768,-74.95390189168407,-79.41078310662847,-70.4992533593296
2013.5192307692075,-74.97271308379494,-79.39227243007282,-70.55447892595473
2013.5384615384382,-75.0309944128586,-79.47914336387198,-70.58543193562934
2013.557692307669,-75.12760538784634,-79.66157344222925,-70.60051973563039
2013.5769230768997,-75.25901282599474,-79.92095678650107,-70.60865114848703
2013.5961538461304,-75.41958200697432,-80.23535334665952,-70.61825147560197
2013.615384615361,-75.6026020974494,-80.58264834134077,-70.6348867492295
2013.6346153845918,-75.80158139587486,-80.94709206243532,-70.66354961784714
2013.6538461538225,-76.00617361114053,-81.31390767124957,-70.70079228222204
2013.6730769230533,-76.21436840340658,-81.67607073326248,-70.74967689725821
2013.692307692284,-76.40794993295587,-82.02259437352456,-70.79097696105778
2013.7115384615147,-76.59366376085285,-82.34726881070337,-70.8364220895995
2013.7307692307454,-76.75656428912522,-82.64372967237007,-70.86299138963344
2013.7499999999761,-76.88411019504706,-82.8989412686355,-70.86486602527472
2013.7692307692068,-76.98787923017706,-83.12214959031178,-70.8491357417173
2013.7884615384376,-77.05757846923962,-83.3061623385447,-70.80613403154356
2013.8076923076683,-77.09236408583541,-83.44760496518283,-70.73522377850371
2013.826923076899,-77.09552084025358,-83.55049914498507,-70.63945234557046
2013.8461538461297,-77.06271676107987,-83.610666000245,-70.5139821750955
2013.8653846153604,-77.01169301474609,-83.64863567770604,-70.37394261856316
2013.8846153845911,-76.9468824836875,-83.67254689647999,-70.22057445037701
2013.9038461538219,-76.87727287702872,-83.69297321628804,-70.06086491239621
2013.9230769230526,-76.8123890019724,-83.72121917615334,-69.90292482051568
2013.9423076922833,-76.76104680431418,-83.76570936163368,-69.75587814707701
2013.961538461514,-76.72652022095315,-83.82659354649762,-69.6266034921869
2013.9807692307447,-76.71894433838207,-83.90939381069064,-69.528597407642
2013.9999999999754,-76.73759705545237,-84.00255508605873,-69.47224175083491
2014.0192307692062,-76.77785050692998,-84.09541707524085,-69.45928222803292
2014.0384615384369,-76.83561274043673,-84.1754304283074,-69.49480952472688
2014.0576923076676,-76.9035442498984,-84.22854215371902,-69.57815531181892
2014.0769230768983,-76.97712359685134,-84.24584157431408,-69.70840627125037
2014.096153846129,-77.04845418083035,-84.22401457008625,-69.87285328374162
2014.1153846153597,-77.1122046065867,-84.16309470825198,-70.06078616726266
2014.1346153845905,-77.16507075189391,-84.07155395155445,-70.25734725682985
2014.1538461538212,-77.20541784652121,-83.96212299173834,-70.4480906128575
2014.173076923052,-77.2330712724658,-83.84577134293347,-70.62029769932869
2014.1923076922826,-77.24851399869128,-83.73331262278536,-70.76385271052477
2014.2115384615133,-77.25861400637693,-83.6325960212919,-70.88403090687407
2014.230769230744,-77.25075912891651,-83.54390799175576,-70.95745683231723
2014.2499999999748,-77.23063601046697,-83.46006905737502,-71.00145581306732
2014.2692307692055,-77.19115865110284,-83.36701759142213,-71.0146877306899
2014.2884615384362,-77.14064546927156,-83.24737458516255,-71.03132482886696
2014.307692307667,-77.07186339137753,-83.08322680999461,-71.05497777146446
2014.3269230768976,-76.98019580639922,-82.85868796718262,-71.0908437920425
2014.3461538461283,-76.87940246426565,-82.5930576838913,-71.1483013649371
2014.365384615359,-76.74927915292116,-82.24570671322184,-71.23111028232253
2014.3846153845898,-76.60739538420064,-81.854808358699,-71.33969495882853
2014.4038461538205,-76.45787517494325,-81.4441309120525,-71.4612829024846
2014.4230769230512,-76.31325436965074,-81.03854691507571,-71.5929154173787
2014.442307692282,-76.1842703871576,-80.66133980493233,-71.72387314902336
2014.4615384615126,-76.07930251764692,-80.33216306963573,-71.84154293997676
2014.4807692307434,-76.00763561124218,-80.08259667623416,-71.93883341611301
2014.499999999974,-75.97546237909704,-79.94248831314367,-72.01035465960196
2014.5192307692048,-75.98596741962326,-79.91873134789121,-72.05437052941679
2014.5384615384355,-76.03906190162968,-80.00632859547997,-72.07333198132508
2014.5576923076662,-76.13194252590422,-80.1985871408661,-72.07213959520224
2014.576923076897,-76.25944201340032,-80.47683325456161,-72.0571859703431
2014.5961538461277,-76.41501680280821,-80.81534639672346,-72.03514635776196
2014.6153846153584,-76.59141941824731,-81.19112834583206,-72.01041695770456
2014.634615384589,-76.78201575936193,-81.58856919110686,-71.98794986192799
2014.6538461538198,-76.97657875917893,-81.99635759999698,-71.96477267247454
2014.6730769230505,-77.174083652119,-82.40314872452866,-71.94503268872084
2014.6923076922812,-77.35766552069926,-82.8015541692393,-71.91062872543579
2014.711538461512,-77.53487030605164,-83.18814537677315,-71.87515303018614
2014.7307692307427,-77.69200484399686,-83.55599096329684,-71.81683205495429
2014.7499999999734,-77.81738394543535,-83.89480715350992,-71.73075795889135
2014.7692307692041,-77.92325677296402,-84.21111198623787,-71.62547601647634
2014.7884615384348,-77.99910053248182,-84.49772030286832,-71.49170910174428
2014.8076923076655,-78.04334377772545,-84.75065333164693,-71.32945153234654
2014.8269230768963,-78.05799319796652,-84.96865049058032,-71.14147321651389
2014.846153846127,-78.03699980329716,-85.14543509467187,-70.9228133780571
2014.8653846153577,-77.99567438879139,-85.29740223258464,-70.68886377059324
2014.8846153845884,-77.93583317389786,-85.42760340624325,-70.44006802559626
2014.9038461538191,-77.86425516396865,-85.54268459061636,-70.18287867837256
2014.9230769230498,-77.78815855357547,-85.64988370024237,-69.92493588265262
2014.9423076922806,-77.71455056021139,-85.75494439781292,-69.67378926646532
2014.9615384615113,-77.64579328547802,-85.85504298560008,-69.43720097300242
2014.980769230742,-77.59182557314831,-85.9554085420339,-69.2285446494258
2014.9999999999727,-77.55265817913725,-86.04442530494943,-69.06051486565589
2015.0192307692034,-77.52521082738505,-86.11189506512257,-68.93778164950947
2015.0384615384341,-77.50785228159717,-86.146827434255,-68.86815803897949
2015.0576923076649,-77.49616769977565,-86.13768404438537,-68.85411244694274
2015.0769230768956,-77.48918329625015,-86.07921929806595,-68.89855381101637
2015.0961538461263,-77.48234124351978,-85.97013796801862,-68.9925414839492
2015.115384615357,-77.47391649366398,-85.81588258826592,-69.12883017783287
2015.1346153845877,-77.46366628575862,-85.62916303266073,-69.2951414024808
2015.1538461538184,-77.45247447627095,-85.42600963738091,-69.47766527481473
2015.1730769230492,-77.44183316549666,-85.22023435014366,-69.66360754129693
2015.1923076922799,-77.43330134186982,-85.02470077846338,-69.84197500075632
2015.2115384615106,-77.4337083865331,-84.85030058423102,-70.016645628225
2015.2307692307413,-77.42967305571932,-84.69882122990718,-70.16052683407207
2015.249999999972,-77.42531990793267,-84.56432246475357,-70.2863889319819
2015.2692307692027,-77.41136468418011,-84.4326716646807,-70.38930194894222
2015.2884615384335,-77.4135139222142,-84.32010839740515,-70.49883261350854
2015.3076923076642,-77.34801399211807,-84.09406549460567,-70.61013806905514
2015.326923076895,-77.28865345696157,-83.84244103619278,-70.73043447260741
2015.3461538461256,-77.21860101828851,-83.559267290162,-70.86332918372713
2015.3653846153563,-77.11657088003645,-83.20250806571342,-71.01067231603534
2015.384615384587,-76.99928074597625,-82.8101400125321,-71.17118442402995
2015.4038461538178,-76.87038063575234,-82.40234768698114,-71.33110575189723
2015.4230769230485,-76.74217023017151,-82.00356665301038,-71.48814445309388
2015.4423076922792,-76.62512455427871,-81.63470039340947,-71.6327985624689
2015.46153846151,-76.52786954287524,-81.31558074137304,-71.75344975144536
2015.4807692307406,-76.46012152765503,-81.07927569005477,-71.84482077565502
2015.4999999999714,-76.42865862250144,-80.95402191174227,-71.90386132029231
2015.519230769202,-76.43753219314738,-80.94282615170479,-71.9322757472069
2015.5384615384328,-76.48801017759327,-81.04201841396615,-71.93534943980677
2015.5576923076635,-76.5785363660429,-81.24260465529288,-71.92121175205021
2015.5769230768942,-76.70517803681102,-81.52517646021172,-71.89937258665954
2015.596153846125,-76.86243301218829,-81.85183103812182,-71.87931674331485
2015.6153846153557,-76.99792470710133,-82.1743701093286,-71.86423868359145
2015.6346153845864,-77.39356444953415,-82.6739444294987,-71.96178179664645
2015.653846153817,-77.51604524957321,-83.08590847732525,-71.92191772604615
2015.6730769230478,-77.72049510533992,-83.4686820427312,-71.95504820819686
2015.6923076922785,-77.90432751216792,-83.8178396348172,-71.97992218758962
2015.7115384615092,-78.07344309744597,-84.1316722477399,-72.00663031934093
2015.73076923074,-78.2127677372334,-84.40462904970201,-72.01100552393397
2015.7499999999707,-78.30872015748182,-84.6249452645498,-71.9865380652041
2015.7692307692014,-78.37350013890497,-84.80346000052693,-71.9393896010951
2015.788461538432,-78.39707085952018,-84.93383592929962,-71.85858127604635
2015.8076923076628,-78.37917772846671,-85.0156475324733,-71.74129558141532
2015.8269230768935,-78.32374516292526,-85.0570257209823,-71.58815319233763
2015.8461538461243,-78.22764108517717,-85.05921197248891,-71.39243877227374
2015.865384615355,-78.1086682585066,-85.04608371069855,-71.16635980737937
2015.8846153845857,-77.97198620524192,-85.02898946915974,-70.90861983711095
2015.9038461538164,-77.82682427775252,-85.02117180838624,-70.62507634447273
2015.9230769230471,-77.68237341593895,-85.0341673737715,-70.32355390813764
2015.9423076922778,-77.54686682505879,-85.07634200889842,-70.0129060720939
2015.9615384615086,-77.42403931027991,-85.14579293040441,-69.70132794452945
2015.9807692307393,-77.324477806991,-85.24520185152497,-69.40611014598167
2015.99999999997,-77.24834260049037,-85.35905900436894,-69.14006926600882
2016.0192307692007,-77.19263795122647,-85.47277488259193,-68.91271030929
2016.0384615384314,-77.15576159891613,-85.57081370235986,-68.7393536403247
2016.0576923076621,-77.13334350905444,-85.63656281673305,-68.62850950384667
2016.0769230768929,-77.12441992052969,-85.66118256469353,-68.58628968255324
2016.0961538461236,-77.12436880731234,-85.63988494439407,-68.60654283804816
2016.1153846153543,-77.13112742343179,-85.576081707521,-68.68376488074703
2016.134615384585,-77.14391196578681,-85.4794575171557,-68.80663789151288
2016.1538461538157,-77.16270716292485,-85.36337519211453,-68.96207761896203
2016.1730769230464,-77.18796618174791,-85.24072346631431,-69.13582429746224
2016.1923076922772,-77.21966544644356,-85.1231362589016,-69.31670521537764
2016.2115384615079,-77.2632113931505,-85.0185467481464,-69.50716727831582
2016.2307692307386,-77.30396308412354,-84.92656211320413,-69.68129027705736
2016.2499999999693,-77.3450022218272,-84.83899466880555,-69.85110096168216
2016.2692307692,-77.37676328492488,-84.74113449143847,-70.0115979839993
2016.2884615384307,-77.40487200608108,-84.61533996540673,-70.19266414823132
2016.3076923076615,-77.42039912725676,-84.44464179849265,-70.39261670031917
2016.3269230768922,-77.41704479456591,-84.2140006139146,-70.6126020982817
2016.346153846123,-77.40675456172669,-83.94564689388233,-70.85722977374942
2016.3653846153536,-77.36878301253232,-83.60144298227235,-71.12347274722549
2016.3846153845843,-77.31958823963267,-83.22401511005926,-71.40454512919527
2016.403846153815,-77.26279308905029,-82.83701862508282,-71.68392084840973
2016.4230769230458,-77.20929233317247,-82.4641926449956,-71.95763248622255
2016.4423076922765,-77.16911979717676,-82.1305477034929,-72.21480621804794
2016.4615384615072,-77.14933627254018,-81.85943013495685,-72.44162553575597
2016.480769230738,-77.1577009360915,-81.68795986510888,-72.6273197444673
2016.4999999999686,-77.1989147955441,-81.6306593315456,-72.7661136175354
2016.5192307691993,-77.2750805855211,-81.6897387168679,-72.85997428414842
2016.53846153843,-77.38521607686839,-81.85969983267482,-72.91396259182983
2016.5576923076608,-77.5255281278777,-82.12670477385582,-72.93642992149815
2016.5769230768915,-77.69044517983164,-82.46232315041557,-72.93727213036412
2016.5961538461222,-77.87313607100333,-82.83816083322886,-72.92595091988903
2016.615384615353,-78.06596499998538,-83.2327969725965,-72.90952479168384
2016.6346153845836,-78.26223027788578,-83.63025106525726,-72.89458047943344
2016.6538461538144,-78.45110611251408,-84.01755946928849,-72.87944162096281
2016.673076923045,-78.63228626545774,-84.38494070758541,-72.86889199634268
2016.6923076922758,-78.78809009305762,-84.7216703336549,-72.84521045600951
2016.7115384615065,-78.92634924971664,-85.02220100483383,-72.82196792601945
2016.7307692307372,-79.0334348953016,-85.2822746925829,-72.77764233969664
2016.749999999968,-79.09889184835275,-85.48719963913557,-72.70759215353185
2016.7692307691987,-79.13655738535623,-85.65136963291506,-72.62003508420098
2016.7884615384294,-79.13796034116054,-85.76937906356409,-72.50581536523366
2016.80769230766,-79.10416136679893,-85.84388821635596,-72.36363937943409
2016.8269230768908,-79.03992618308288,-85.8827205700878,-72.19568502711711
2016.8461538461215,-78.9421675563425,-85.88721595720305,-71.99545982144417
2016.8653846153522,-78.82843814386577,-85.88035082571471,-71.77439521759834
2016.884615384583,-78.70275955311419,-85.87202991989463,-71.53098965231769
2016.9038461538137,-78.57250445723348,-85.87343151308795,-71.26863081862804
2016.9230769230444,-78.44556704721107,-85.89471390394496,-70.99350471870204
2016.942307692275,-78.32840540895988,-85.94235970218635,-70.71265261422573
2016.9615384615058,-78.22205354012567,-86.01168960031593,-70.43312318449979
2016.9807692307365,-78.13480114440542,-86.103464542774,-70.16861861220299
2016.9999999999673,-78.06504211761316,-86.2004518427027,-69.93134954476768
2017.019230769198,-78.00812159890725,-86.28725509906415,-69.72899410570544
2017.0384615384287,-77.96132212210834,-86.34755179437832,-69.57455635020011
2017.0576923076594,-77.91969991316473,-86.36397087102068,-69.47454871513023
2017.0769230768901,-77.88230623139125,-86.32774645781471,-69.43598400853703
2017.0961538461208,-77.8452428431983,-86.23551453552756,-69.45269489553202
2017.1153846153516,-77.80762145822136,-86.09128277122507,-69.52010829417745
2017.1346153845823,-77.77041441602127,-85.90930199069359,-69.62748779206785
2017.153846153813,-77.73580999257464,-85.70694580914122,-69.76241019677286
2017.1730769230437,-77.70632988988294,-85.50084870952345,-69.91214743327703
2017.1923076922744,-77.68445243465956,-85.30450144754104,-70.0646932501465
2017.2115384615051,-77.67773915192846,-85.13070314011082,-70.22458639105223
2017.2307692307359,-77.67338880891948,-84.98177088022578,-70.36445654354314
2017.2499999999666,-77.67592661731086,-84.85360915493001,-70.49787028659541
2017.2692307691973,-77.67648745979113,-84.73142780459322,-70.62044810964714
2017.288461538428,-77.68095053262479,-84.5981440128586,-70.76226597981831
2017.3076923076587,-77.67968602375873,-84.43426794502862,-70.92234073023873
2017.3269230768894,-77.66518572273318,-84.22142187884691,-71.10355280579938
2017.3461538461202,-77.64788714247537,-83.97655315970805,-71.31068746927899
2017.3653846153509,-77.60466702899657,-83.65349141589408,-71.54282990676217
2017.3846153845816,-77.55003794786309,-83.29114772619987,-71.79573572469445
2017.4038461538123,-77.48496767476396,-82.91056833718432,-72.05110740111587
2017.423076923043,-77.41875139636858,-82.53620555529,-72.32586526132637
2017.4423076922737,-77.39163129229748,-82.1894987708619,-72.60164050436943
2017.4615384615045,-77.32679539909465,-81.88448160512759,-72.77577827390654
2017.4807692307352,-77.30176439159939,-81.65760203734727,-72.94879934237036
2017.499999999966,-77.30544446644839,-81.53285488925192,-73.07958433346657
2017.5192307691966,-77.34055773870871,-81.51428436614042,-73.16743574414883
2017.5384615384273,-77.40766798837431,-81.59968450584951,-73.21661600793948
2017.557692307658,-77.50492648828352,-81.78007135264635,-73.23462383427805
2017.5769230768888,-77.6291044516261,-82.03908563274231,-73.23016434735767
2017.5961538461195,-77.77655795629884,-82.37138977494966,-73.21295515388597
2017.6153846153502,-77.96094629368412,-82.75120563632456,-73.19158624653026
2017.634615384581,-78.15578444790513,-83.13170934622558,-73.1741078512585
2017.6538461538116,-78.33883424741727,-83.51552328324175,-73.16129902222453
2017.6730769230423,-78.5300412333598,-83.89622908563048,-73.16040441086353
2017.692307692273,-78.7134640374166,-84.26913298428467,-73.15489803059984
2017.7115384615038,-78.8974794298414,-84.62864682845463,-73.16205687931111
2017.7307692307345,-79.06614799457793,-84.96551521818411,-73.15799293332928
2017.7499999999652,-79.2065124826219,-85.26882524008774,-73.13784148739877
2017.769230769196,-79.3267488569124,-85.53941279509947,-73.10838858540386
2017.7884615384266,-79.41399547568777,-85.76619266367499,-73.05776893647344
2017.8076923076574,-79.46390673368317,-85.94334025369724,-72.98211206962782
2017.826923076888,-79.47652570140802,-86.07138987448467,-72.88055148648263
2017.8461538461188,-79.44489608635526,-86.14464584687087,-72.74386904876754
2017.8653846153495,-79.3838718378319,-86.18431421555731,-72.58214430209773
2017.8846153845802,-79.29545954001283,-86.19787130351399,-72.39162804145388
2017.903846153811,-79.18621405944883,-86.19661554185133,-72.17419087253018
2017.9230769230417,-79.06365000608285,-86.19027364833538,-71.933963506219
2017.9423076922724,-78.93391079649557,-86.18765387321965,-71.6762541432495
2017.961538461503,-78.79864767371808,-86.18635576584457,-71.4074833269253
2017.9807692307338,-78.66724444587291,-86.19134547557009,-71.1414488747265
2017.9999999999645,-78.53907441632305,-86.19133766144185,-70.88270598808458
2018.0192307691952,-78.45787375154083,-86.17796087561909,-70.74256971158104
2018.038461538426,-78.32380432174344,-86.13396463041558,-70.51580256214287
2018.0576923076567,-78.18329862591543,-86.0527918388852,-70.31399078573425
2018.0769230768874,-78.0417087789403,-85.93507601741238,-70.14775113652044
2018.096153846118,-77.90189297077875,-85.7823641602867,-70.0195891168921
2018.1153846153488,-77.77228817739383,-85.60654138226505,-69.93526763105336
2018.1346153845795,-77.66155365843764,-85.42518491629855,-69.89627354344341
2018.1538461538103,-77.57786070732308,-85.25560999532135,-69.90093659764008
2018.173076923041,-77.52790273776976,-85.11210167950773,-69.94475924622613
2018.1923076922717,-77.51453811068714,-85.00848035038108,-70.02105032828841
2018.2115384615024,-77.54260199043719,-84.95033673771165,-70.13385308598613
2018.2307692307331,-77.59356551506124,-84.93336476466594,-70.25366777600921
2018.2499999999638,-77.66420962263702,-84.94258995304317,-70.38633465957633
2018.2692307691946,-77.73753305043094,-84.95575235900048,-70.51946952947081
2018.2884615384253,-77.81218608699932,-84.9487720143817,-70.67535076210183
2018.307692307656,-77.8731873214659,-84.89730784434289,-70.8490133314393
2018.3269230768867,-77.91006286224476,-84.78016092072457,-71.0389248427059
2018.3461538461174,-77.93235739719948,-84.60957090741647,-71.25136387182621
2018.3653846153481,-77.91920035300704,-84.34150190879423,-71.48936229968831
2018.3846153845789,-77.88796899404976,-84.0142266166624,-71.75092601007948
2018.4038461538096,-77.84346047740414,-83.6550136319107,-72.02407205270364
2018.4230769230403,-77.79838556136615,-83.29010179374636,-72.30699298628775
2018.442307692271,-77.76255586117423,-82.94232827957038,-72.58929961898363
2018.4615384615017,-77.74234803333606,-82.63143588570969,-72.85949099101956
2018.4807692307324,-77.74385344111413,-82.38618213079941,-73.10535075288787
2018.4999999999632,-77.76982769248436,-82.2276537063589,-73.31348309296192
2018.5192307691939,-77.82057647903538,-82.1643157013535,-73.47777603296151
2018.5384615384246,-77.89471144558493,-82.1919784770645,-73.597983544725
2018.5576923076553,-77.98982127926303,-82.30153464233882,-73.67951495438957
2018.576923076886,-78.10356338290129,-82.48019962192635,-73.73131934306286
2018.5961538461167,-78.22091740678377,-82.71019439312045,-73.74458617842478
2018.6153846153475,-78.38958276396204,-82.9780378674122,-73.80990206202338
2018.6346153845782,-78.5522299877766,-83.26864864600293,-73.84263893833308
2018.653846153809,-78.72310562940011,-83.57096159849266,-73.88119631269345
2018.6730769230396,-78.90453412250413,-83.87867755811243,-73.93172218519433
2018.6923076922703,-79.07883275731288,-84.18345232010996,-73.97583845182416
2018.711538461501,-79.25220361619229,-84.47939358762109,-74.02437306958298
2018.7307692307318,-79.40735082292548,-84.75903128569668,-74.05189052215636
2018.7499999999625,-79.52888808170414,-85.00631087295434,-74.04893705967011
2018.7692307691932,-79.62602582092508,-85.22801162031098,-74.02125954694154
2018.788461538424,-79.68603701858352,-85.41311643166202,-73.9572875295788
2018.8076923076546,-79.70716331001981,-85.5571324430701,-73.85615373069739
2018.8269230768854,-79.69280350229792,-85.66330859599017,-73.72146039990598
2018.846153846116,-79.64001978546544,-85.7284952439175,-73.55097820865613
2018.8653846153468,-79.56767019119874,-85.77444132505484,-73.36008246278972
2018.8846153845775,-79.48094813039779,-85.81040790767622,-73.15117513691453
2018.9038461538082,-79.38826667795718,-85.84823785245918,-72.92829983003548
2018.923076923039,-79.29737475286169,-85.89907887738723,-72.69525135212518
2018.9423076922697,-79.21338833008139,-85.97033259999573,-72.45532527076134
2018.9615384615004,-79.13504556888833,-86.0591387185008,-72.20958481110192
2018.980769230731,-79.06765486710769,-86.16798936227082,-71.96601327058487
2018.9999999999618,-79.00654846852207,-86.28091576202259,-71.73151795451263
2019.0192307691925,-78.94488518734762,-86.38339834686704,-71.50628132907607
2019.0384615384232,-78.87948320580131,-86.46012590884696,-71.29998660868351
2019.057692307654,-78.80644820822408,-86.49531506853727,-71.11895231305023
2019.0769230768847,-78.72796802859493,-86.48143909430733,-70.97471606334788
2019.0961538461154,-78.64425738010404,-86.41675054761268,-70.870961025427
2019.115384615346,-78.55967287425409,-86.30580589352184,-70.81141366880486
2019.1346153845768,-78.47989093296708,-86.16259778668892,-70.79526967724476
2019.1538461538075,-78.4104451746504,-86.00266304932956,-70.81770669853775
2019.1730769230383,-78.35571195693338,-85.84105102282778,-70.87057539603862
2019.192307692269,-78.3176805876306,-85.69100386678603,-70.94416809555926
2019.2115384614997,-78.30168299567683,-85.5614950798408,-71.04035990229433
2019.2307692307304,-78.2910919778107,-85.4523252985564,-71.12899574871122
2019.2499999999611,-78.28621827892458,-85.35499194926574,-71.2165207030111
2019.2692307691918,-78.27470166481565,-85.25417585356016,-71.29328975848318
2019.2884615384226,-78.26049171729515,-85.13263733441867,-71.38497616071015
2019.3076923076533,-78.2344301157604,-84.9722630215212,-71.49146923603004
2019.326923076884,-78.1914201979712,-84.75904155300606,-71.61619701781056
2019.3461538461147,-78.14651433705836,-84.51263719414312,-71.76938911631058
2019.3653846153454,-78.08233497960829,-84.19367439243719,-71.95877285125366
2019.3846153845761,-78.01916297312624,-83.84359867266487,-72.18711941087633
2019.4038461538069,-77.96356670507713,-83.48664389464022,-72.44268586448263
2019.4230769230376,-77.92793042485069,-83.1464382825511,-72.7199683564555
2019.4423076922683,-77.92165936317166,-82.84473486022783,-73.00735076048755
2019.461538461499,-77.94908325440784,-82.60962400463498,-73.29101103010066
2019.4807692307297,-78.01394970358155,-82.46795785186022,-73.55851396139438
2019.4999999999604,-78.11605580835736,-82.43422453301606,-73.7976486465572
2019.5192307691912,-78.25275721761973,-82.508679716698,-73.99730890760247
2019.5384615384219,-78.41899480423898,-82.68716151276269,-74.15588349846091
2019.5576923076526,-78.60863902777197,-82.95304134136143,-74.27634438487007
2019.5769230768833,-78.81535255917224,-83.28107687671752,-74.36630878777228
2019.596153846114,-79.03387408010506,-83.6487544822398,-74.4350512634454
2019.6153846153447,-79.25853087328052,-84.03672793449208,-74.49162150957362
2019.6346153845755,-79.48554019594602,-84.43089057708073,-74.54428535191641
2019.6538461538062,-79.70702464705668,-84.82045093344509,-74.59328682039003
2019.673076923037,-79.92233672862838,-85.19495831201381,-74.64396790660263
2019.6923076922676,-80.1150317247446,-85.54741367937584,-74.67690737680542
2019.7115384614983,-80.2903471177184,-85.87120675685671,-74.70360045029133
2019.730769230729,-80.43166081905743,-86.15839715728276,-74.6967290977413
2019.7499999999598,-80.52499943166583,-86.3984160961591,-74.64679330421151
2019.7692307691905,-80.58038352989222,-86.59808812589925,-74.55941383660809
2019.7884615384212,-80.58705539725752,-86.74921770767587,-74.42259658565168
2019.807692307652,-80.54481988948076,-86.85106511728905,-74.2360531759437
2019.8269230768826,-80.4589993745608,-86.90822553161357,-74.00463153636008
2019.8461538461133,-80.32885357744185,-86.92104832001601,-73.73030166892244
2019.865384615344,-80.17521333400633,-86.91265059789787,-73.43008777857135
2019.8846153845748,-80.00521094804587,-86.89418222423664,-73.10901332787209
2019.9038461538055,-79.82993561512629,-86.87780008661998,-72.77579911034755
2019.9230769230362,-79.65825697608865,-86.87415334590533,-72.43735939300998
2019.942307692267,-79.49486048818632,-86.89084580221073,-72.09875383346271
2019.9615384614976,-79.2677059883243,-86.8102136131256,-71.76085273865718
2019.9807692307284,-79.21443125348976,-86.97985225969867,-71.44758535914353
2019.999999999959,-79.09184971100636,-87.04308833107694,-71.01586618444858
2020.0192307691898,-78.73388742544923,-87.06879324876704,-70.45085076092214
2020.0384615384205,-78.60907622299683,-87.09132110055567,-70.1440017302522
2020.0576923076512,-78.47983419598727,-87.07098159109553,-69.893356575554
2020.076923076882,-78.30864856273467,-86.92097604004032,-69.69873231969486
2020.0961538461127,-78.1710223352059,-86.7665903386737,-69.5735719760254
2020.1153846153434,-78.05228041889292,-86.57712218831372,-69.52471817463267
