COUNTRY,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Tonga,1.04324E-06,1.04324E-06,1.04327E-07,1.25191E-07,8.34576E-08,1.25191E-07,8.34576E-08,1.04327E-07,1.25191E-07,1.25191E-07,,,,,,,,,,,,,,,,,,,,,,,,,6.99781E-06,5.21465E-05,6.08944E-05,3.86955E-05,4.64052E-05,3.62074E-05,4.1975E-05,3.76628E-05,4.45123E-05,5.26194E-05,4.98466E-05,2.82127E-05,6.20925E-05,7.88916E-05,6.39376E-05,7.61701E-05,8.20123E-05,9.27722E-05,0.000104944
Vanuatu,4.17298E-06,4.17298E-06,4.17308E-07,5.00765E-07,3.3383E-07,5.00765E-07,3.3383E-07,4.17308E-07,5.00765E-07,5.00765E-07,,,,,,,,,,,,,,,,,,,,,,,,,5.44767E-06,3.82182E-05,3.65511E-05,4.42753E-05,4.81588E-05,3.98428E-05,5.13977E-05,5.63056E-05,5.55224E-05,6.64187E-05,6.61591E-05,3.32712E-05,7.17771E-05,8.45687E-05,0.000100791,9.93762E-05,0.000106984,0.000121727,0.000138501
Samoa,3.65136E-06,3.65136E-06,3.65144E-07,4.3817E-07,2.92102E-07,4.3817E-07,2.92102E-07,3.65144E-07,4.3817E-07,4.3817E-07,,,,,,,,,,,,,,,,,,,,,,,,,1.31817E-05,9.37292E-05,0.000100047,8.07001E-05,9.16131E-05,6.87052E-05,8.7496E-05,8.40135E-05,0.000101029,0.000122849,0.000108336,6.88695E-05,0.000153599,0.000161245,0.000145662,0.000162236,0.00017468,0.000195842,0.000219567
Austria,16.0844307,16.26054654,16.24946012,17.65256243,17.10523825,17.32242463,16.95433984,17.68111424,18.24556118,18.20560205,16.96846647,15.21251968,15.12964554,14.46281115,14.51531554,14.06971701,13.93206253,13.95160877,14.57757396,14.68539126,14.5786453,15.463887,16.08581255,16.69854418,16.86143041,17.59671788,18.2982799,18.66862732,19.54815659,20.73390994,21.81492283,21.95508449,22.25209235,23.39363919,23.56609641,23.11074261,24.13193695,24.47651907,20.31346992,20.92455442,20.66233724,20.32379925,20.58387968,18.88454586,18.20119641,17.1825838,16.11471847,15.50953251,16.49815962,16.21285515,15.52029323,15.33549367,15.3338671
Belgium,19.31830289,19.82421566,22.00070152,24.93403641,28.37821232,29.85225744,30.57952017,34.88802706,37.97360901,39.91403983,42.12138392,41.50344987,40.94541385,39.77051128,43.27487449,44.22697818,42.47109167,42.81219975,41.11440659,41.80239308,41.85061309,43.65743941,44.69006694,46.49779059,48.28703053,49.39938616,47.92461735,48.94857203,49.65705537,51.03349384,52.56914183,54.78904874,57.85714512,58.10930541,62.7353321,66.51160325,71.58855734,76.27013635,76.63137876,77.0577279,77.4547142,78.34289066,79.3086882,69.22474219,58.47609128,47.66158294,36.45890751,25.46000753,25.53290128,25.69377729,25.45827277,25.62256485,25.74698368
Switzerland,1.278611952,1.695691012,2.547600282,3.581986556,3.643550726,3.64478489,3.705177237,3.783600017,3.835477331,3.973452843,4.174671912,4.292008166,4.429496738,4.562289072,4.673557498,4.960308065,5.069844534,5.162279526,5.336298387,5.467771294,5.675035749,5.961185373,5.96414031,6.185476095,6.271531788,6.256533641,6.533326574,6.609786214,6.51725862,6.516865657,6.553167258,6.578076683,6.652304698,6.673877961,7.807413811,9.00023823,10.20182118,11.12111985,12.256474,13.41712318,14.01463259,15.34872476,16.3508456,18.33203569,20.48163624,22.87203672,24.64528516,26.55173407,28.64754144,30.90594611,33.37155339,36.04748909,38.96118647
Germany,107.8794257,125.2074184,143.6068706,163.3317069,179.1920146,180.460013,190.0745291,198.4211058,210.7113225,217.1909729,213.4674216,217.291236,212.3537909,220.974615,225.1212529,227.1103323,224.965145,232.0906975,227.2590755,227.8806195,242.8515083,248.3946069,253.2574113,261.9615399,274.4393687,281.8528931,291.9612722,293.2797136,297.2402521,293.300888,269.8015546,269.9024268,268.6326901,267.6167643,265.9115148,268.5497855,273.6842129,267.8811444,260.1385081,260.9648247,260.8359833,260.4764605,246.7322234,245.8701191,238.8666101,235.303861,239.272133,238.4297635,235.5331867,238.0371902,235.6699543,236.338217,237.0017917
Denmark,0.946257089,0.9407224,0.944152895,0.937548224,0.919875705,0.904671303,0.930838653,1.10667678,1.080242534,1.120922856,0.958877474,1.17662596,1.676817962,2.240041036,3.360999781,6.54357568,9.591237323,12.17943381,12.79987218,14.68212272,15.37705494,19.57077464,20.54298715,21.91113662,23.65705948,24.43586882,28.28648206,33.71928,32.48713703,36.45164192,37.45338064,37.8413262,38.474223,36.66851544,41.97789791,44.07153113,43.61404779,39.99427175,41.92280113,36.65423824,36.4827676,31.40489338,28.96603926,26.80676786,26.64684837,27.05652683,27.07725803,28.21195068,26.22857892,23.23081455,17.94549385,18.00600793,18.54191136
Spain,2.45614739,2.595879019,2.800240154,4.149590724,6.866857207,7.854959312,7.310806168,5.738102155,6.146124064,6.485377707,7.35398736,6.942557235,7.214255044,9.727605275,10.62690387,10.04212853,10.42615774,11.00185172,11.7118981,13.29444814,13.03619884,13.55537132,13.74332491,11.75611641,10.42591219,10.95336494,12.12559609,11.66951362,12.30241571,13.05933216,13.84027232,15.45156707,16.85173566,16.10260166,16.83310048,18.00924056,18.37428072,19.95578212,21.76854093,22.79239823,23.67254156,24.93228718,25.1626739,27.48055026,28.85369147,27.3975179,28.1761911,29.00677925,30.73414066,31.72080608,33.15442391,33.5676072,35.15393022
Finland,0.377525087,0.384995068,0.448218824,0.454690804,0.480078558,0.57920426,0.767899864,0.80612604,0.81694246,0.877563723,0.887564869,0.876161838,0.815058882,0.918544036,0.859344582,0.915617656,0.963764884,1.062987023,1.101908672,1.02707589,1.102872878,1.142191512,1.321220368,1.272531074,1.580057053,1.489866605,1.698347931,1.577033098,1.562731582,1.532530513,1.520527015,1.432358449,1.50867164,1.526575164,1.686484631,1.729375705,1.879617769,2.002683425,2.093985797,2.205600237,2.034205963,2.080050111,2.012976443,1.980634986,1.888222986,1.754136691,1.90296962,1.882912345,1.814868171,1.889466717,1.789496283,1.786942758,1.794035247
France,59.49558071,62.06557564,64.54404913,64.81565217,64.15210647,78.68952954,81.0332975,86.47926313,89.12475962,89.47055694,89.64143865,89.44020634,89.06849099,90.6512645,93.23773541,94.70851406,92.52847757,92.42243592,88.42201216,89.41877168,91.28407685,96.29173434,98.65037062,100.6620486,102.6139789,102.2820215,96.50032221,93.4825495,92.98936039,91.31271095,90.90956576,91.49445136,91.20177122,92.01917895,90.86487249,88.82239707,89.01403102,90.16289522,88.82707998,87.67368198,86.42265041,86.97044475,84.46586899,84.00817484,83.79882552,84.776088,85.73837196,86.48532633,87.23667034,87.95579711,88.62427117,89.58225644,90.44592749
United Kingdom,58.67306771,80.09026746,105.4528563,113.981208,132.8276965,138.9998783,161.9404112,202.5088324,220.2874049,253.9164124,255.1882022,261.3056354,281.0744756,302.6889846,318.3774346,340.0421556,350.5837882,354.5295623,343.4211733,320.8093998,288.3716817,304.7861906,311.4586668,346.4857615,384.0667383,407.0726856,447.4048992,448.3218027,465.1540743,484.0140559,502.6096192,488.1600263,470.4992455,461.0502846,440.9572333,398.8253344,368.5466229,351.2500152,335.8560584,301.0108973,291.9549157,249.7110586,233.2594008,219.1712004,218.9028014,228.6889063,232.2145546,235.201909,238.1147874,229.1964667,217.9439632,189.0374675,197.8985219
Greece,35.77044377,37.22312017,38.86381779,41.7572995,42.96141353,44.28422301,45.21029428,46.13113338,47.39088094,49.173912,50.14499884,53.12606345,55.38456102,56.89645925,57.96340049,58.66512724,60.23217445,60.70546591,61.21159727,60.91126184,61.09867676,60.86546905,60.70862115,60.02783984,60.51860604,60.91667947,62.03578305,62.16282955,62.37260349,59.50881595,60.6573022,59.37446592,59.35702229,58.4752123,57.45895753,56.45541359,55.31037583,54.64815958,53.583865,51.82649542,51.18723535,50.80827311,51.37521551,43.25901123,36.00725788,28.30985517,21.11432826,13.29431495,13.75967949,13.03619121,12.55425794,12.08604053,11.78971003
Ireland,3.023540292,3.241691223,3.335696619,3.305769261,3.255429135,3.177195262,2.991070335,2.897730645,2.895181605,5.998411698,7.764571753,9.617195431,12.52481359,13.1062004,14.11782732,15.17312862,12.30467831,12.85744444,15.42978956,17.75614526,19.36883395,21.18506728,22.58609098,25.29604879,26.70588949,27.8152619,28.74863169,19.06853551,8.099614295,16.21940881,24.75745301,24.93279657,25.29147682,52.37320674,26.25223756,24.81297403,24.58316976,23.99467098,23.58837694,22.68471083,22.33734684,21.86352657,21.4703992,21.08312294,20.61125507,20.19694963,30.48989645,31.78946749,31.6354119,29.03890233,26.6854668,25.03581242,24.04816532
Italy,64.21922941,66.69158236,71.40996903,78.50797924,83.3630478,85.31755341,92.7249374,90.92633791,95.23784321,97.25426607,95.86212163,100.5700354,104.0245787,103.6740073,110.4970243,115.6106563,125.1147099,133.3287941,141.6743176,147.8003295,150.3558612,152.9788315,155.4333933,159.9819336,163.200668,165.2860341,165.6863939,166.7742075,166.350666,161.1018259,155.2512483,151.8950377,154.9858156,151.8865342,144.8427957,142.3659756,141.5699974,141.3263729,140.1523234,137.3470433,140.8112503,142.613378,144.4326964,144.7207375,146.3509891,146.1155908,141.6963097,142.2857927,142.1777021,142.0483282,144.2960169,141.6585758,140.946935
Luxembourg,0.0803832,0.124073686,0.173538355,0.238145975,0.314056595,0.38271803,0.441352311,0.493759717,0.534825851,0.557732154,0.566145773,0.563588149,0.560680973,0.563756996,0.569830101,0.58791339,0.597644462,0.607871758,0.598238684,0.598724537,0.591210179,0.583915791,0.572230732,0.576499345,0.585370026,0.585524179,0.586517323,0.585456187,0.576322485,0.56215717,0.550599453,0.535892111,0.526416072,0.504818553,0.4881683,0.470410332,0.452173898,0.433238701,0.413568745,0.392750404,0.371533069,0.349588565,0.326887782,0.303621536,0.279483566,0.254688152,0.229028941,0.202252444,0.202210256,0.202275179,0.202339473,0.202410489,0.20247849
Netherlands,139.6036772,173.5471522,213.432206,248.6581773,285.7128085,302.8858213,320.2706571,321.7789673,301.6087817,314.3956558,306.5755938,290.2756797,260.5044956,283.4364571,299.7673005,317.1311113,317.2948756,331.6365707,302.2929432,307.5642155,292.3889085,314.6974069,313.9742912,317.3398747,308.325692,309.1696235,329.1932881,278.5608717,267.2444841,247.3543463,239.4278012,247.0833182,241.55433,234.1703833,260.9248059,242.5977838,236.3389737,232.150742,256.6170418,233.2799458,263.4282773,246.2244667,241.380858,251.0036434,218.7825667,177.2129067,170.578455,152.0994442,133.8359035,120.8976683,97.66074255,92.04882538,82.56937228
Norway,13.49488459,13.33182187,16.00016512,15.16525771,14.87819657,30.99337196,41.1307629,48.07361429,87.10025184,111.4089042,135.6546223,134.0481831,132.3118567,146.9044851,161.2225019,167.564385,174.9158663,200.7983524,219.1476894,257.9095503,269.5067494,298.350381,333.899944,351.3327045,389.1698175,420.5553836,484.6925061,500.6975164,484.8720722,496.1304018,538.4510701,544.2094668,574.7933286,590.802693,599.4988968,591.709698,576.5393961,559.127945,584.6542567,586.8380634,568.9998846,542.9487175,566.6052555,545.4840275,550.5336241,587.5353873,589.400616,611.7124445,586.8349366,558.1780023,584.9384642,601.2039575,613.6409855
Portugal,0.607902998,0.632903588,0.67321513,0.666154939,0.728346783,0.749221171,0.760017945,0.769548756,0.7897128,0.848939369,0.84064263,0.851689098,0.89004947,0.879308701,0.82531904,0.805692674,0.869527438,0.8302349,0.971593423,1.041011291,1.048066777,1.079820572,1.087857932,1.084466141,1.16864452,1.231593165,1.244813837,1.45729147,1.709934717,2.035021886,2.508769361,2.879917192,3.173015139,3.419983151,4.287262467,5.076283446,6.019409547,6.56252141,7.192078467,7.917008183,8.714745631,9.377439534,10.28144421,11.85397301,13.01868276,14.38333634,15.16139173,16.15257563,17.09335723,18.06610024,19.37640517,20.97531894,22.72601167
Sweden,1.601404898,1.592583018,1.559417276,1.507540443,1.464052057,1.540386128,1.644023044,1.635810905,1.633320802,1.520305813,1.57894096,1.308058174,1.208998174,1.22409479,1.205106768,1.279240599,1.397178607,1.416757356,1.423949446,1.605390995,1.76697002,1.792739058,2.012168384,2.171461981,2.186082883,2.133392971,1.898080301,1.952157592,1.925151213,1.946356239,1.861515889,1.500740631,1.445138451,1.34360258,1.378051763,1.316341863,1.317098694,1.286249673,1.531606211,1.484268559,1.469598703,1.467478559,1.568279677,1.43282467,1.480295043,1.467851143,1.469580592,1.373228991,1.575338015,1.517194956,1.643819882,1.690553958,1.733858929
Aruba,0.000301429,0.000345467,0.00037877,0.000538614,0.000468008,0.000374128,0.000441009,0.000729147,0.000513967,0.000522755,0.00066118,0.0005473,0.000648736,0.000579249,0.000496204,0.000134926,5.5114E-05,7.41398E-05,7.15021E-05,9.43408E-05,0.000118517,0.006553971,0.000971937,0.001182663,0.001477934,0.001472617,0.001230391,0.001857972,0.001622116,0.002033629,1.836648341,1.836736241,1.838547148,1.972842202,2.20466141,2.222328661,1.225242262,1.256762864,1.129707748,1.005240414,0.637581312,0.839013538,0.11334075,,,,,,,,,,
Netherlands Antilles,10.74364541,10.74364541,10.13458521,11.61113419,10.58960936,6.74058939,7.124448411,7.157439223,7.215476729,6.993156059,7.513971144,6.874924708,6.223542759,6.33822338,5.271286403,2.270099606,2.201758773,2.620701227,2.702914018,2.693583834,2.84225443,2.789999234,3.226409764,3.395305859,3.406249787,3.41786645,3.430641946,3.299918913,3.471692832,2.941099094,3.033460601,3.40076709,2.832989409,2.601590633,3.02225138,3.145316431,2.920075338,3.086224669,2.87576733,2.664725737,1.253190069,2.324333529,2.411362697,2.476915982,2.645299667,2.522225039,2.277741033,1.233158013,0.919445162,,,,
Antigua and Barbuda,0.00124118,0.001240136,0.001205177,0.001538897,0.001213353,0.00088776,0.000964708,0.001479429,0.000972371,0.000926402,0.001101967,0.000768679,0.001173245,0.0005851,0.000524831,0.000135542,5.35974E-05,8.42691E-05,7.90346E-05,7.72687E-05,9.64978E-05,9.15533E-05,0.000641295,0.000758147,0.000908323,0.00086083,0.001086606,0.001044784,0.000912157,0.001143562,0.000901898,0.000789024,0.000844671,0.000889845,0.000900114,0.000937969,0.001044285,0.001093084,0.001163635,0.001310252,0.001421062,0.001018812,0.000193422,,,,,,,,,,
Bahamas,0.012411798,0.012401362,0.012051766,0.015388974,0.012133529,0.008877605,0.009647078,0.014794295,0.009723707,0.009264019,0.011019672,0.008916682,0.008626804,0.005558452,0.004055512,0.000924152,0.000361835,0.000508387,0.000451103,0.000504227,0.000639889,0.00054588,0.003272018,0.004080176,0.004976339,0.005215196,0.007410556,0.006790868,0.006656445,0.007399097,0.006639766,0.005914724,0.006128023,0.004399158,0.004730434,0.004679441,0.005831499,0.006692133,0.006858386,0.005559457,0.006533486,0.004101985,0.000869736,,,,,,,,,,
Belize,0.000709246,0.000708649,0.000688672,0.00087937,0.000693345,0.000507292,0.000551262,0.000845388,0.00055564,0.000529373,0.000629696,0.000461208,0.000483101,0.00040957,0.000357839,9.24152E-05,4.48568E-05,4.6289E-05,3.14257E-05,4.53643E-05,7.34903E-05,7.97216E-05,0.000461508,0.000545683,0.00058194,0.000596553,0.000628534,0.000993152,0.000860762,0.001112915,0.000914505,0.0008324,0.000786295,0.000801329,0.000730978,0.000810172,1.578769777,2.008599769,2.184189758,2.074585533,1.787377611,2.009441568,1.02101652,0.556996249,0.540588264,0.471245558,0.424132207,0.284362707,0.225754803,0.19231337,0.191841451,0.256951202,0.223692365
Bermuda,0.001684458,0.001683042,0.001635597,0.002088504,0.001646693,0.001204818,0.001309246,0.002007797,0.001319646,0.00125726,0.001495527,0.001014657,0.001207753,0.001082435,0.000858814,0.000215636,7.89649E-05,0.000143169,0.0001461,0.000173357,0.000148938,0.000126949,0.000697138,0.000944372,0.001028633,0.000936673,0.00121544,0.001134115,0.000990148,0.001241338,0.001001145,0.000885635,0.000933337,0.000931158,0.000937572,0.001013493,0.001235067,0.001413782,0.001406365,0.001203219,0.001576332,0.000735281,0.000151736,,,,,,,,,,
Barbados,1.468483084,1.468480587,1.542368434,1.891938897,1.615219716,1.599059198,1.413006974,2.066518287,1.782232626,1.774149155,1.952150171,1.659323477,1.792260331,1.745014886,2.782603862,2.0219065,1.489525757,0.993724814,0.895859829,0.729943297,0.594129939,0.520366211,0.75510887,0.648549485,0.683232399,0.680490338,0.709531713,0.73112953,0.96534831,1.170544306,1.664102916,1.407989851,1.135359627,1.192456518,1.301314294,1.314624514,1.014985834,0.909606382,0.840633735,0.813490443,0.802827484,0.878250891,0.731398484,0.63561309,0.684506451,0.645722959,0.625613343,0.69113799,0.734993976,0.684335502,0.684543929,0.612244121,0.609498073
Costa Rica,0.112398624,0.112398624,0.109077097,0.10682144,0.105354997,0.072894606,0.069076991,0.096314995,0.114243914,0.11044593,0.137248294,0.137168212,0.114712612,0.086978484,0.108136218,0.110448056,0.165328767,0.16637019,0.166024485,0.174469993,0.130646034,0.102996801,0.140886196,0.144300532,0.148166665,0.194006065,0.164343134,0.16510699,0.019037714,0.009371169,0.014235545,0.087341138,0.142281338,0.146120976,0.143924298,0.134811193,0.183938938,0.200611855,0.162746588,0.100291363,0.136284782,0.040528473,0.006303071,,,,,,,,,,
Cuba,2.694777403,2.695045491,2.769339953,4.031632461,4.5277567,5.483321976,5.564663953,6.564983555,6.95623383,7.238259572,7.433340837,9.845614198,12.34132607,14.4936839,17.26695454,19.39928543,20.3408273,20.58292881,17.78797941,18.0122313,16.59654731,15.38209634,17.30743436,20.46316633,24.90222333,26.92654536,30.75145619,31.08084565,23.47467777,28.35952725,31.31187768,32.04586325,33.23617412,34.46794875,33.96323802,33.76237145,37.69951136,39.16860713,39.48707184,38.97257111,29.53769572,27.12926833,27.03666909,26.87975796,28.48284417,28.59327175,26.20455703,24.48238249,23.39471856,22.0881312,20.52802007,19.70735551,18.37609639
Cayman Islands,0.000310295,0.000332179,0.000344336,0.000467165,0.000390006,0.000301204,0.000344538,0.000554786,0.000382003,0.000380486,0.000472272,0.00038434,0.000465847,0.000424198,0.000369767,9.85762E-05,4.07364E-05,5.44701E-05,5.39025E-05,5.27015E-05,6.79435E-05,6.34535E-05,0.000451487,0.000507525,0.000656971,0.000623567,0.00078717,0.000734611,0.000641358,0.000804066,0.00087817,0.000778344,0.000806365,0.000820365,0.000756893,0.000800074,0.000875117,0.001046271,0.001122701,0.001118121,0.001259724,0.000958182,0.00016311,,,,,,,,,,
Dominica,8.86557E-05,8.85812E-05,8.6084E-05,0.000109921,8.66681E-05,6.34115E-05,6.89077E-05,0.000105674,6.9455E-05,6.61716E-05,7.87119E-05,9.22415E-05,0.000103522,8.7765E-05,7.15679E-05,1.8483E-05,5.90151E-06,1.04788E-05,1.05304E-05,1.02995E-05,1.24168E-05,1.17805E-05,8.24823E-05,9.75539E-05,0.000144982,0.000160712,0.000202877,0.000189388,0.000165347,0.000207297,0.000192886,0.000187839,0.000169644,0.000194809,0.000219452,0.000221447,0.000238247,0.000299923,0.000280001,0.000300793,0.00035491,0.000248858,4.53541E-05,,,,,,,,,,
Dominican Republic,,,,0.347992253,0.387765423,0.45165174,0.44849117,0.452114051,0.425442505,0.454257979,0.423787408,0.43525809,0.353828242,0.465002016,0.482397322,0.465003454,0.490277613,0.521041972,0.486030657,0.517078889,0.417728907,0.506473946,0.51015565,0.559036992,0.589780867,0.593268357,0.54875567,0.594409638,0.564613149,0.585732549,0.590715678,0.484043969,0.552114028,0.557049181,0.570227494,0.576867749,0.586828036,0.526780413,0.530773072,0.394433324,0.427991307,0.413487588,0.39668754,0.433959554,0.430382772,0.281203875,0.380309248,0.32113041,0.409495265,0.392512068,0.1922194,0.174422505,0.159081727
Guadeloupe,0.001551475,0.00155017,0.001506471,0.001923622,0.001516691,0.001109701,0.001205885,0.001849287,0.001215463,0.001158002,0.001377459,0.001506612,0.002139447,0.001901576,0.001693773,0.000400466,0.000158388,0.000227292,0.000233189,0.0002525,0.000327822,0.00032372,0.002156546,0.002890953,0.00335682,0.003066221,0.00383761,0.003673242,0.003206951,0.004020514,0.003495547,0.003208201,0.003281277,0.003303436,0.003144125,0.003209049,0.003569327,0.003718398,0.003612335,0.003829481,0.0045925,0.005070717,0.003750734,0.003747682,0.003650023,0.004162735,0.003903327,0.003915535,0.003939949,0.003976572,0.003943001,0.004034557,0.004060803
Grenada,0.000132984,0.000132872,0.000129126,0.000164882,0.000130002,9.51172E-05,0.000103362,0.00015851,0.000104183,9.92573E-05,0.000118068,0.000122989,0.000138029,0.00011702,9.54238E-05,2.46441E-05,1.11136E-05,1.74707E-05,1.68971E-05,1.65254E-05,2.98559E-05,2.83261E-05,0.00020372,0.000278533,0.000358055,0.000291147,0.000395671,0.000491224,0.00036514,0.000457775,0.000381567,0.000347119,0.000356717,0.000378908,0.000359147,0.000387848,0.000432678,0.000460146,0.000497351,0.0005218,0.000605552,0.000441383,8.12282E-05,,,,,,,,,,
Guatemala,0.217413609,0.217413609,0.238580911,0.259343297,0.254530878,0.204374781,0.277091606,0.23601994,0.235885857,0.711645901,1.542157032,1.532662602,1.924687608,2.177821065,1.59234785,1.035185591,1.581727586,1.284812361,1.108651713,1.280629254,1.298451284,1.369831628,1.678260593,2.20647312,2.509464116,2.961850132,4.263024852,5.37089483,7.540331832,7.257545074,6.462252838,6.565135441,6.383210475,6.940262601,6.0066946,5.304953342,5.607530645,4.719951389,4.52851498,4.072381484,3.602757179,3.30682611,3.197242663,3.007998817,3.128699185,3.026649216,2.711546353,2.913115341,2.791095045,2.910366861,2.384565748,2.159394048,2.046186852
Honduras,0.152065689,0.152065689,0.155865644,0.162732976,0.156888312,0.164116119,0.125135449,0.123055542,0.115182609,0.126568205,0.132099063,0.068585887,0.060279621,0.083586069,0.109045581,0.093632272,0.053519693,0.083848083,0.112493587,0.119517556,0.113520817,0.108312708,0.078174624,,,,,,,0.00184943,,0.001414267,0.001196695,0.00184943,0.00239338,0.002175798,0.00369886,0.015774554,0.026544758,0.032310629,0.036335858,0.031113944,0.027741452,0.038838034,0.0413402,0.042101729,0.021866794,,0.027188904,0.025266913,0.022521272,0.018605181,0.015370035
Jamaica,0.454148187,0.454148187,0.450533634,0.492780384,0.431423165,0.377057456,0.31874241,0.247717906,0.252429281,0.282321858,0.231774058,0.194772922,0.285031455,0.254935593,0.165920969,0.224298872,0.205509884,0.164267628,0.186717145,0.221427478,0.337582028,0.231883309,0.315174205,0.192884678,0.211419748,0.190113218,0.184544466,0.185495816,0.187798517,0.134413813,0.278730484,0.278575922,0.303130363,0.232384441,0.19836067,0.122436641,0.26707585,0.283595145,0.2972448,0.313061495,0.301207983,0.319198652,0.316815204,0.306653063,0.251583903,0.319988521,0.321049686,0.267779515,0.271943827,0.350161747,0.291540813,0.285851271,0.280273566
Saint Kitts and Nevis,0.000177311,0.000177162,0.000172168,0.000219842,0.000173336,0.000126823,0.000137815,0.000211347,0.00013891,0.000132343,0.000157424,0.000122989,0.000138029,0.00011702,9.54238E-05,2.46441E-05,8.20359E-06,1.03599E-05,1.03135E-05,1.0087E-05,1.21605E-05,1.53833E-05,0.000107712,0.000157688,0.000206121,0.000157242,0.00023158,0.000216073,0.000188644,0.000236501,0.000330623,0.000301582,0.000325283,0.000327324,0.000354241,0.000331332,0.000369323,0.000390252,0.000405764,0.000445475,0.000503956,0.000374,6.83074E-05,,,,,,,,,,
Saint Lucia,0.000354623,0.000354325,0.000344336,0.000439685,0.000346672,0.000253646,0.000275631,0.000422694,0.00027782,0.000264686,0.000314848,0.000184483,0.000276058,0.000204785,0.000166992,5.54491E-05,2.16375E-05,2.96478E-05,3.52302E-05,3.4451E-05,4.1533E-05,3.94049E-05,0.000275951,0.00032631,0.000433848,0.000386129,0.00048728,0.000454797,0.000397064,0.0004978,0.000641869,0.000615771,0.000547595,0.000616127,0.000593806,0.000626954,0.000680566,0.000704045,0.00075249,0.000791597,0.000928088,0.000676704,0.000124474,,,,,,,,,,
Montserrat,4.43279E-05,4.42906E-05,4.3042E-05,5.49606E-05,4.3334E-05,3.17057E-05,3.44538E-05,5.28368E-05,3.47275E-05,3.30858E-05,3.9356E-05,3.07472E-05,3.45072E-05,2.9255E-05,2.3856E-05,1.2322E-05,1.95894E-06,3.11448E-06,2.91359E-06,2.85575E-06,4.05329E-06,7.01932E-06,4.91604E-05,5.81266E-05,6.51253E-05,8.41691E-05,0.000106236,9.91374E-05,8.65526E-05,0.000108513,5.01797E-05,4.38996E-05,6.27731E-05,6.30294E-05,6.15214E-05,6.31808E-05,6.81216E-05,7.69156E-05,0.000107359,9.3497E-05,0.000141768,7.06022E-05,1.2467E-05,,,,,,,,,,
Martinique,0.001994753,0.001993076,0.001936891,0.002473228,0.001950032,0.001426758,0.001550423,0.002377655,0.001562739,0.00148886,0.001771019,0.001383623,0.001552825,0.00128722,0.000930382,0.000295729,0.007478796,0.008768994,0.007519668,0.012870095,0.003030095,0.003366291,0.008343283,0.0033903,0.003769061,0.003406912,0.004300769,0.004074521,0.003530341,0.004425944,0.003894033,0.003411019,0.003532029,0.003493031,0.003414627,0.003438413,0.003679949,0.003813141,0.0039893,0.004278958,0.004788772,0.004993239,0.005053878,0.005111863,0.005282767,0.004528958,0.00456558,0.004385521,0.004385521,0.004361106,0.003651552,0.004360395,0.004319358
Nicaragua,0.126156303,0.126156303,0.133576613,0.15610588,0.159078004,0.173365878,0.184274081,0.197233062,0.16371177,0.124797246,0.150030521,0.169758389,0.156425823,0.142549335,0.112547753,0.130387365,0.137891377,0.137152822,0.13682119,0.145868841,0.160034975,0.16521431,0.174429928,0.168027736,0.177026399,0.157044872,0.161364291,0.20244933,0.2265917,0.216013614,0.220591546,0.245536996,0.219034062,0.217109598,0.223508149,0.199832862,0.210914691,0.210449666,0.185313376,0.210955636,0.202626683,0.20373592,0.142163238,0.181651496,0.181572237,0.19149506,0.172728244,0.182090954,0.174412083,0.140843409,0.140729863,0.130576823,0.121186414
Panama,1.086792076,1.086792076,1.096617772,1.008083895,0.978287302,1.13255258,0.810650011,0.793147523,0.657154665,0.60720596,0.529436033,0.408022588,0.459018294,0.455866026,0.411277377,0.344511952,0.263896895,0.385504229,0.272378868,0.25779336,0.318533038,0.301354611,0.452322936,0.457624011,0.314101568,0.35175034,0.548693495,0.557750504,0.646707792,0.676321753,0.608942355,0.610833902,0.272023912,,,,,,,,,,,,,,,1.219E-05,6.44E-07,8.165E-06,6.302E-06,6.302E-06,6.302E-06
Puerto Rico,0.331354681,0.331411407,0.333629272,0.329953921,0.316900013,0.316916819,0.311149371,0.341789004,0.370145084,0.361686386,0.363650222,0.336410832,0.329648844,0.320806344,0.32795591,0.331671145,0.325623776,0.319109921,0.31221459,0.296337146,0.291032582,0.469915206,0.538276278,1.332069701,1.082972354,0.569004687,0.658788412,0.78390489,0.493956334,0.311368754,0.407651309,0.047800586,0.0465156,0.048277964,0.049025095,0.048165347,0.047898736,0.047562986,0.046530398,0.045075904,0.045964377,0.045429705,0.045910922,0.045629002,0.048424395,0.05015288,0.050112039,0.051803967,0.055998199,0.056716587,0.051214808,0.05153272,0.051816857
El Salvador,0.129256135,0.129256135,0.131834968,0.167929633,0.1676384,0.184818298,0.193059277,0.203659709,0.200089472,0.201663563,0.175866101,0.165503718,0.155100527,0.164275419,0.172913429,0.183618081,0.182382115,0.19912834,0.188094119,0.183584395,0.184693298,0.210828857,0.225190123,0.253908531,0.231693942,0.206079786,0.211718001,0.217168171,0.250058063,0.271648708,0.265998405,0.274205352,0.264213211,0.25800304,0.271942389,0.279363419,0.240151928,0.265324196,0.228368588,0.236309679,0.219283541,0.203198103,0.152594973,0.001066675,,,,,,,,,
