Year,PN_smooth_mean,TN_smooth_mean,TS_smooth_mean,PS_smooth_mean
2017.0961538461208,-89.39844065368152,-83.07753332040633,-69.06372476687761,-69.84167996993645
2017.1153846153516,-89.31647595326484,-82.8747143714689,-69.31045826190929,-69.72930820021143
2017.1346153845823,-89.1967216601815,-82.63076637190099,-69.60308114784927,-69.6514699630881
2017.153846153813,-89.04970064951485,-82.36897972529111,-69.92219949201927,-69.60236437102645
2017.1730769230437,-88.88631178284818,-82.11526754838314,-70.24791472482679,-69.57594122366478
2017.1923076922744,-88.71528765493152,-81.89329393707092,-70.56200421745137,-69.56735421154478
2017.2115384615051,-88.54118274493152,-81.71981967706341,-70.87658147658286,-69.57351070023823
2017.2307692307359,-88.36330393843151,-81.60124861805791,-71.13373851879744,-69.5954459530943
2017.2499999999666,-88.17580964176484,-81.53213639815559,-71.36019706879745,-69.63574146901229
2017.2692307691973,-87.96897515276484,-81.4960349850356,-71.54225252187288,-69.69886906051985
2017.288461538428,-87.73139369743151,-81.46921797573246,-71.73423956428904,-69.789673235669
2017.3076923076587,-87.45270148384819,-81.42338137406367,-71.93245473285288,-69.91068788224271
2017.3269230768894,-87.12631570184818,-81.33065188593356,-72.14121314721613,-70.06276136177127
2017.3461538461202,-86.75167417659817,-81.22497937614119,-72.37222342289152,-70.24306456361175
2017.3653846153509,-86.33556364518151,-81.00636689784987,-72.63280738934019,-70.44482179020136
2017.3846153845816,-85.89229544093152,-80.72488252114645,-72.92406166739805,-70.65949685469158
2017.4038461538123,-85.44270091009818,-80.39771582887523,-73.22357172797521,-70.87585015283248
2017.423076923043,-85.01212476601485,-80.05119660064219,-73.52903959067723,-71.08335667695405
2017.4423076922737,-84.6277601149315,-79.72972629606767,-73.82592639529216,-71.39654542293623
2017.4615384615045,-84.3157577264315,-79.43120318345107,-74.07556710327853,-71.48407471486885
2017.4807692307352,-84.09854658334818,-79.20957286976203,-74.27305870885687,-71.62674998025066
2017.499999999966,-83.99272698618151,-79.07180055664077,-74.40167205282187,-71.7567793697446
2017.5192307691966,-84.0077623209315,-79.02193839750751,-74.45403371092354,-71.87992035929612
2017.5384615384273,-84.14553621143152,-79.0533144897069,-74.43013745348686,-72.0029105803537
2017.557692307658,-84.40069199451486,-79.15098673720023,-74.33709941704687,-72.13219817843705
2017.5769230768888,-84.76156099359818,-79.29550281607465,-74.18785889763353,-72.27274508743552
2017.5961538461195,-85.21143581359819,-79.46729139519287,-73.99928671783688,-72.42702396753374
2017.6153846153502,-85.72995500151484,-79.72914253296976,-73.78848947392127,-72.5947810751997
2017.634615384581,-86.29442626526485,-79.9835151558576,-73.57566719770736,-72.77254850480962
2017.6538461538116,-86.88100428518152,-80.1509198513799,-73.36787931261296,-72.95469588572932
2017.6730769230423,-87.46572606693151,-80.33309808708822,-73.18695095937149,-73.13385786235557
2017.692307692273,-88.02546884334818,-80.51951498391888,-73.00744235948031,-73.30158924690672
2017.7115384615038,-88.53891356759819,-80.72688101546365,-72.87341234024885,-73.45070141837338
2017.7307692307345,-88.9875697301815,-80.96232512871468,-72.7417006743988,-73.57429625325976
2017.7499999999652,-89.35685132968152,-81.19369636438503,-72.60750351276424,-73.66820963804763
2017.769230769196,-89.63711335393153,-81.45377424628884,-72.48925455280842,-73.72753401410263
2017.7884615384266,-89.82448679551486,-81.71632041729085,-72.36452512430591,-73.75105776864096
2017.8076923076574,-89.92131554951484,-81.97013421811751,-72.22641599178633,-73.73810535359429
2017.826923076888,-89.93601338443152,-82.20910947958906,-72.07298046864179,-73.68877485988595
2017.8461538461188,-89.88223220726483,-82.40911321644744,-71.88528805506031,-73.6036054859843
2017.8653846153495,-89.77734916834817,-82.59269448148419,-71.68254596969574,-73.48342070417262
2017.8846153845802,-89.64041669809818,-82.75644725430982,-71.45603920904408,-73.32938568686428
2017.903846153811,-89.48984762909818,-82.90363821638398,-71.20846806003115,-73.14325098335263
2017.9230769230417,-89.34119098734818,-83.04031043950188,-70.94484479562367,-72.92769635024263
2017.9423076922724,-89.20537361209817,-83.17036476861513,-70.672592216282,-72.68665546641095
2017.961538461503,-89.08772337534818,-83.28518561906783,-70.39582655754094,-72.42549839328959
2017.9807692307338,-88.98796041401485,-83.3952476984249,-70.13447744983435,-72.15099552930263
2017.9999999999645,-88.90116690701485,-83.48131001676155,-69.90354359268886,-71.87098585660596
2018.0192307691952,-88.81955442834817,-83.53843844875175,-69.70803936547348,-71.76486311862918
2018.038461538426,-88.73468573318151,-83.53553104327578,-69.55498695005555,-71.47007953229584
2018.0576923076567,-88.6397084054315,-83.46950553868898,-69.4531770519924,-71.1714570369625
2018.0769230768874,-88.53114331518151,-83.34136168887073,-69.4139059191639,-70.88046047279585
2018.096153846118,-88.40985267326485,-83.16015594610393,-69.4275563661239,-70.61128047229585
2018.1153846153488,-88.28097207443152,-82.93868145483181,-69.49147715903057,-70.37893448546252
2018.1346153845795,-88.15280106626484,-82.70102223110727,-69.59534288480388,-70.19708171796252
2018.1538461538103,-88.0348625711815,-82.47491077888617,-69.72580527459888,-70.07599100212919
2018.173076923041,-87.93552203884818,-82.28678155805702,-69.86847795669804,-70.02106581412919
2018.1923076922717,-87.85965909584819,-82.15668717332295,-70.00976609386431,-70.03220909329585
2018.2115384615024,-87.80689182118152,-82.09413619254056,-70.16532978882914,-70.10413071929585
2018.2307692307331,-87.77075624318152,-82.09576291543218,-70.2796984935854,-70.22750177362917
2018.2499999999638,-87.73906650993152,-82.14539115833047,-70.38104469787706,-70.39068782796251
2018.2692307691946,-87.69545425259818,-82.21657352823486,-70.45635669024416,-70.58168393446252
2018.2884615384253,-87.62185594459818,-82.27783012990366,-70.560178104327,-70.78985045096252
2018.307692307656,-87.50153222401484,-82.29639500318477,-70.68878825822416,-71.00711521146252
2018.3269230768867,-87.32209504326485,-82.24361613575441,-70.84644608542075,-71.22844488429585
2018.3461538461174,-87.07801271651485,-82.1560314698164,-71.04485208763779,-71.45156410312917
2018.3653846153481,-86.77215574451485,-81.93866872741353,-71.29134966204481,-71.67607545446252
2018.3846153845789,-86.41611859859817,-81.64773044164197,-71.58698588764433,-71.90226313429585
2018.4038461538096,-86.02926921809816,-81.3062240804496,-71.9090818368048,-72.12992249196252
2018.4230769230403,-85.63669605043152,-80.94475932211465,-72.25472451359019,-72.35753235846252
2018.442307692271,-85.26639790051485,-80.5993034091687,-72.60303301548815,-72.58198469646251
2018.4615384615017,-84.9461671016815,-80.29694209392656,-72.92778410456648,-72.79893354162918
2018.4807692307324,-84.7006319314315,-80.06118040974651,-73.21044637556147,-73.00365948912918
2018.4999999999632,-84.54885683076485,-79.90373697275254,-73.43517523140149,-73.1922064679625
2018.5192307691939,-84.5027661176815,-79.82528834643489,-73.59267357037812,-73.36246921679584
2018.5384615384246,-84.56649298526484,-79.81710943111928,-73.6812725420665,-73.51491240829584
2018.5576923076553,-84.73659534801484,-79.86433449833535,-73.7067944820848,-73.65268465429585
2018.576923076886,-85.00295569251483,-79.95001340578358,-73.68126614537981,-73.78103493962918
2018.5961538461167,-85.35011572259819,-80.05777080913236,-73.6176211991288,-73.85997749344226
2018.6153846153475,-85.75879287868152,-80.18340861821143,-73.54447959041755,-74.07532453362919
2018.6346153845782,-86.20737667651484,-80.31761959363767,-73.46778727120365,-74.21749060546252
2018.653846153809,-86.67328645101485,-80.45639618674683,-73.39855832423423,-74.36383583029584
2018.6730769230396,-87.13416155601485,-80.62066929862414,-73.35711898561776,-74.50626277546252
2018.6923076922703,-87.56892309693151,-80.79774744971333,-73.3160669059766,-74.63324015746251
2018.711538461501,-87.95877589901484,-81.0020107334291,-73.3171455076618,-74.73166768796251
2018.7307692307318,-88.28820252743151,-81.23835167613069,-73.31474416960342,-74.78914096112919
2018.7499999999625,-88.54594629059818,-81.47270415027802,-73.30176085671884,-74.79614735479585
2018.7692307691932,-88.72590756534818,-81.73642863906225,-73.2947885881797,-74.74773118229584
2018.788461538424,-88.82780884218151,-82.00247931394703,-73.27027901801054,-74.64427705529585
2018.8076923076546,-88.85744843584817,-82.25951557385851,-73.22110378136594,-74.49125020296252
2018.8269230768854,-88.82637533559817,-82.50195299276996,-73.14601952301308,-74.29795863679584
2018.846153846116,-88.75088407776484,-82.70677654116808,-73.02763448159827,-74.07561561129586
2018.8653846153468,-88.65034076059818,-82.89812535935278,-72.8873100636087,-73.83513273962917
2018.8846153845775,-88.54498618734817,-83.07447405565037,-72.71879676562368,-73.58513221929584
2018.9038461538082,-88.45348938226485,-83.24103095180102,-72.52723516631909,-73.33061426029585
2018.923076923039,-88.3906126736815,-83.40557459655385,-72.31973965907827,-73.07256841362918
2018.9423076922697,-88.36537244834818,-83.57325065733876,-72.10525453065327,-72.80860474846251
2018.9615384615004,-88.38002649876483,-83.73592387018293,-71.88869471962056,-72.53445158579585
2018.980769230731,-88.43009128968151,-83.90355407729548,-71.6900318819973,-72.24597100112916
2018.9999999999618,-88.50541606768151,-84.05523614646717,-71.52361066506015,-71.94122643246251
2019.0192307691925,-88.59214373301485,-84.17474327110477,-71.3901520651818,-71.6221226809625
2019.0384615384232,-88.67521663159819,-84.24515712819561,-71.3024030283889,-71.29523153246251
2019.057692307654,-88.74097266218152,-84.24980236137603,-71.26387209295072,-70.97159588879586
2019.0769230768847,-88.77934979109818,-84.18406463718401,-71.28353600274723,-70.6655284464625
2019.0961538461154,-88.78528656251484,-84.05110345608223,-71.34917895637389,-70.3926423924625
2019.115384615346,-88.75905897293151,-83.85812636185419,-71.45539553269724,-70.16751726529584
2019.1346153845768,-88.70550295659818,-83.62456894424187,-71.58909218188722,-70.00148166896251
2019.1538461538075,-88.63229500043151,-83.37503087428529,-71.73430935776557,-69.9009647711292
2019.1730769230383,-88.54765519451483,-83.13478116719195,-71.87440913161473,-69.86674166046252
2019.192307692269,-88.45795843084818,-82.92493905658948,-71.99413484482264,-69.89420134629584
2019.2115384614997,-88.3657637435982,-82.75835145915714,-72.10831438099581,-69.97454511762918
2019.2307692307304,-88.26869399451485,-82.63707361737772,-72.16169639787707,-70.09662811129584
2019.2499999999611,-88.15943206476484,-82.5520396932336,-72.1838904319604,-70.24902923362917
2019.2692307691918,-88.02687969134819,-82.48505617552945,-72.16461408757749,-70.42190296129586
2019.2884615384226,-87.85829288509817,-82.4134090522066,-72.16238227874366,-70.60823675512918
2019.3076923076533,-87.64201388709817,-82.31296384411664,-72.17849550247415,-70.8042892104625
2019.326923076884,-87.37029724526484,-82.16296814255968,-72.22295190979577,-71.00918288779584
2019.3461538461147,-87.04170491726484,-82.00662676699409,-72.31346218038779,-71.22382469412918
2019.3653846153454,-86.66262204918152,-81.75402457878292,-72.46313292300316,-71.44947774696251
2019.3846153845761,-86.24760555268152,-81.46456436824519,-72.67799844272767,-71.68638061362918
2019.4038461538069,-85.81848793601485,-81.16247064624785,-72.93911679505482,-71.93278306029586
2019.4230769230376,-85.40237659618151,-80.8775623580198,-73.24570313042351,-72.18465377246251
2019.4423076922683,-85.02887178243151,-80.6430657113564,-73.57719942819648,-72.43613826829585
2019.461538461499,-84.72694099801485,-80.4815014179496,-73.90589101273315,-72.68065082512918
2019.4807692307297,-84.52191567409818,-80.41017372470978,-74.21011617060316,-72.91231687779585
2019.4999999999604,-84.43301943034818,-80.43322105612762,-74.46959432415149,-73.1273843654625
2019.5192307691912,-84.47171223201485,-80.5426929219192,-74.66972982312815,-73.32521617362919
2019.5384615384219,-84.64097316718151,-80.7206066132335,-74.80318533019148,-73.50856556046251
2019.5576923076526,-84.93548253409817,-80.9427081969409,-74.87022469179315,-73.68300190279587
2019.5769230768833,-85.34253329043152,-81.1830945937846,-74.87783859537981,-73.85555610529585
2019.596153846114,-85.84342718493153,-81.41891929184906,-74.83806976058314,-74.03284881079584
2019.6153846153447,-86.41509759709818,-81.63353386620742,-74.76432476208423,-74.21910233729587
2019.6346153845755,-87.03174642551484,-81.82095787611932,-74.67407165978697,-74.41448672346252
2019.6538461538062,-87.6663612709315,-81.97269718966935,-74.57234846898423,-74.61419704079584
2019.673076923037,-88.29206952709818,-82.1107606832267,-74.47939877465943,-74.80851385796252
2019.6923076922676,-88.8833572324315,-82.22607082366957,-74.36843331955993,-74.98389191162919
2019.7115384614983,-89.41721532759819,-82.33881265832053,-74.28230142995345,-75.12489947062917
2019.730769230729,-89.87426498884818,-82.46132979770717,-74.17681613952007,-75.21664205596252
2019.7499999999598,-90.23986313926486,-82.56796712518617,-74.04648803359386,-75.24719291596251
2019.7692307691905,-90.50511647118151,-82.69870815325733,-73.90963313147137,-75.20954279546251
2019.7884615384212,-90.66766240251484,-82.8346154827012,-73.74450216159384,-75.10267903429585
2019.807692307652,-90.73203487409818,-82.97131360579739,-73.54583780682428,-74.93158535379585
2019.8269230768826,-90.70943785626486,-83.10856934860662,-73.3143507867214,-74.7061824091292
2019.8461538461133,-90.6168113989315,-83.22682689220348,-73.0347013885566,-74.43945048546252
2019.865384615344,-90.47518327209819,-83.35171234165071,-72.73041422381701,-74.14514694429585
2019.8846153845748,-90.30743507859817,-83.48131676644697,-72.39752667079036,-73.83560789179585
2019.9038461538055,-90.13574339093151,-83.61883798056688,-72.04360755998577,-73.52009480112918
2019.9230769230362,-89.97905514501485,-83.76875756908223,-71.67836920353659,-73.2040159249625
2019.942307692267,-89.85099032826484,-83.93202795075892,-71.31356489327827,-72.88915020312919
2019.9615384614976,-89.45978958941355,-84.08133009420585,-70.944041383027,-72.57477319179584
2019.9807692307284,-89.69797061218152,-84.26571269682621,-70.63230724024729,-72.2593831949625
2019.999999999959,-89.67282458501485,-84.41470820533489,-70.35684108472681,-71.92422765679585
2020.0192307691898,-89.66527250384819,-84.47305045675553,-70.09569860011227,-70.69207727840566
2020.0384615384205,-89.66494325284819,-84.51894506163363,-69.94349764548602,-70.3049986056914
2020.0576923076512,-89.66130311526483,-84.4843971868481,-69.86889247196453,-69.90555313370574
2020.076923076882,-89.48081398736636,-84.35661429517648,-69.8766873402005,-69.5184146686451
2020.0961538461127,-89.38401852241635,-84.15306180108203,-69.9724983319355,-69.17445315937962
2020.1153846153434,-89.28213345664969,-83.87891086375949,-70.14814730947549,-68.90096209445342
2020.134615384574,-89.18053621811636,-83.5573354777103,-70.39141488183218,-68.71922267503558
2020.1538461538048,-89.08349854903304,-83.21736203808939,-70.6849703812605,-68.64026369950224
2020.1730769230355,-88.99297874271637,-82.88904930901874,-71.00837187695966,-68.66307895524389
2020.1923076922662,-88.90779296838303,-82.59831783575765,-71.34019758930924,-68.7751626925451
2020.211538461497,-88.82332023961636,-82.3624658934856,-71.68708253378242,-68.95491897315942
2020.2307692307277,-88.7318092387497,-82.18729732201349,-71.98411161614702,-69.17666787524446
2020.2499999999584,-88.62326034189971,-82.06647509311821,-72.25047038738033,-69.41545031418075
2020.269230769189,-88.4867708617997,-81.98326300945713,-72.46546400781409,-69.6506404196552
2020.2884615384198,-88.19869591693714,-81.90828935504263,-72.67189164553488,-69.86907407719167
2020.3076923076505,-88.00686747518304,-81.83172864011009,-72.87699685858576,-70.06922608648829
2020.3269230768813,-87.73201320928302,-81.7184729484563,-73.07376962409903,-70.25469121743181
2020.346153846112,-87.41323171383303,-81.61065599849192,-73.2780618931744,-70.43685529361287
2020.3653846153427,-87.05836121813303,-81.41382446688561,-73.50071655990642,-70.62779760524218
2020.3846153845734,-86.6808093304497,-81.18259562126103,-73.74749701428094,-70.83789471858216
2020.4038461538041,-86.29906793578304,-80.93668040605228,-74.00097340467475,-71.07217494477884
2020.4230769230348,-85.9356806441997,-80.70215483945914,-74.26339697528512,-71.32855667912418
2020.4423076922656,-85.61572606326637,-80.50968821676872,-74.51850704824142,-71.5985572566355
2020.4615384614963,-85.36492428094971,-80.38070746617251,-74.82258891501976,-71.86837818995883
2020.480769230727,-85.20751242086637,-80.33299127828508,-75.01119850405644,-72.12313955126217
2020.4999999999577,-85.1640674089997,-80.37264091977306,-75.05924656392976,-72.35010950972885
2020.5192307691884,-85.24947417783304,-80.49490793613244,-75.04660233419808,-72.54191596388218
2020.5384615384191,-85.47124297803303,-80.68586935213779,-74.98083058436974,-72.69848085340328
2020.5576923076499,-85.8283666529497,-80.92572818570326,-74.87466260402975,-72.82713809981104
2020.5769230768806,-86.31087291476636,-81.1929582877657,-74.74399397859142,-72.94090385786994
2020.5961538461113,-86.9001694566497,-81.46857231884618,-74.60565192494474,-73.0552865104066
2020.615384615342,-87.57020246061636,-81.7389112397393,-74.47375634428751,-73.18438661174744
2020.6346153845727,-88.28935990138304,-81.99987670234826,-74.36300453948192,-73.33683652394468
2020.6538461538034,-89.02296010551636,-82.24363147907464,-74.27314616197084,-73.51402213339136
2020.6730769230342,-89.7360854255497,-82.49161027200573,-74.21775830610437,-73.70844615341598
2020.6923076922649,-90.3964655832497,-82.73301124336045,-74.16310800450488,-73.90409285114403
2020.7115384614956,-90.97709412101636,-82.98528520530766,-74.14571108685672,-74.08127624580736
2020.7307692307263,-91.45828211186635,-83.25720318836498,-74.11622553439001,-74.21888502761004
2020.749999999957,-91.82891576841637,-83.51888439896855,-74.06541030198046,-74.30204115634534
2020.7692307691877,-92.08678238636637,-83.80562317799159,-74.00916727277462,-74.31815860702756
2020.7884615384185,-92.23794841268304,-84.09352679292311,-73.92441869729714,-74.26823487555868
2020.8076923076492,-92.29529813651638,-84.37321158750396,-73.80535382308587,-74.16150856556534
2020.82692307688,-92.27645121011636,-84.6396244280587,-73.65264567466633,-74.01476604931248
2020.8461538461106,-92.20135582351637,-84.86885014956135,-73.45129425045153,-73.84794645618685
2020.8653846153413,-92.08988754166637,-85.0829163658506,-73.22553298992861,-73.68140216640016
2020.884615384572,-91.9597676242997,-85.27738435097584,-72.97255345718527,-73.5293971295213
2020.9038461538028,-91.82505222009969,-85.45427638675575,-72.70159966555569,-73.39827480640795
2020.9230769230335,-91.6953428209997,-85.6184764967808,-72.42455912938152,-73.28488891208018
2020.9423076922642,-91.57575054751636,-85.77303743280784,-72.15566757512319,-73.17756259836129
2020.961538461495,-91.46752755423303,-85.9089150919947,-71.90530710908216,-73.05854022311732
2020.9807692307256,-91.3691808245997,-86.03655009974187,-71.6985780625339,-72.9105045595085
2020.9999999999563,-91.27782023763304,-86.1369229735979,-71.55400276447175,-72.71802067934294
2021.019230769187,-91.1904753718997,-86.19693788592757,-71.47492912251843,-72.47375054336447
2021.0384615384178,-91.1051421902997,-86.20376045407386,-71.47471829931716,-72.18146792840018
2021.0576923076485,-91.02138828898303,-86.14538277121383,-71.55526296087066,-71.85482242806452
2021.0769230768792,-90.9404361721997,-86.02205133312738,-71.7217874505255,-71.5160914660451
2021.09615384611,-90.8647453966997,-85.84161432377742,-71.95659193551049,-71.19312378507964
2021.1153846153406,-90.79720517496636,-85.61548265624444,-72.24770743745049,-70.91334783155342
2021.1346153845714,-90.7401157303497,-85.36655863289566,-72.57517746160717,-70.69934952393558
2021.153846153802,-90.6941703084997,-85.12197268580982,-72.9166366725605,-70.56478115650224
2021.1730769230328,-90.65764425638304,-84.90842818394361,-73.25008135508466,-70.51221460194391
2021.1923076922635,-90.6259591399497,-84.74724633265143,-73.55622625725925,-70.5332548334451
2021.2115384614942,-90.59172535999969,-84.65012946269904,-73.84716567060741,-70.61054654855941
2021.230769230725,-90.54528856546636,-84.61656259355657,-74.065854253447,-70.72246513554445
2021.2499999999557,-90.47572799681636,-84.63346832813825,-74.24047535443033,-70.84773562558077
2021.2692307691864,-90.37218813759971,-84.67728576359042,-74.35904973108909,-70.96899910135521
2021.288461538417,-90.22537935729972,-84.7188010275421,-74.47759262988859,-71.0764187290607
2021.3076923076478,-90.02906178666636,-84.7266331052654,-74.59382889913576,-71.17042814078827
2021.3269230768785,-89.78132996146637,-84.67258251433805,-74.71319279039902,-71.25754436373181
2021.3461538461092,-89.48553932061635,-84.59288191272037,-74.8483138894244,-71.35185542971287
2021.36538461534,-89.15075584378303,-84.39185826766217,-75.0074931154064,-71.46809964624217
2021.3846153845707,-88.79165849298303,-84.12508444540934,-75.19320686873095,-71.61917463538217
2021.4038461538014,-88.42787597098304,-83.81546708192901,-75.38516657792475,-71.81225254737883
2021.423076923032,-88.0827908116997,-83.49437657698421,-75.58420471863512,-72.04672208682419
2021.4423076922628,-87.78189071816637,-83.19951551634287,-75.7747145907914,-72.3146079600355
2021.4615384614935,-87.55078871708302,-82.96052242308635,-75.93714891291975,-72.60144091585884
2021.4807692307243,-87.41306817044969,-82.80385262898649,-76.06060801878144,-72.89040877156218
2021.499999999955,-87.38813470454971,-82.74395511032917,-76.13712092385477,-73.16566584312883
2021.5192307691857,-87.48927114606637,-82.78331366649316,-76.16463420939807,-73.41578815818217
2021.5384615384164,-87.7220918367497,-82.91343441904661,-76.14721289059476,-73.63608227580329
2021.5576923076471,-88.0835743849997,-83.11763768279742,-76.09416913077976,-73.82915025091104
2021.5769230768778,-88.56180837299969,-83.37492943794106,-76.0183207092664,-74.00360765646995
2021.5961538461086,-89.13654200043304,-83.66425916338528,-75.93391655131977,-74.17127171470662
2021.6153846153393,-89.78052981301636,-83.96755486887258,-75.8530510846875,-74.34351627644742
2021.63461538457,-90.46159774958305,-84.27441846595046,-75.78891458913192,-74.5273167299447
2021.6538461538007,-91.14525253856637,-84.5694458567049,-75.74017824572083,-74.72343263839136
2021.6730769230314,-91.7975853032997,-84.8659378203023,-75.71966036805438,-74.92462064201597
2021.6923076922621,-92.3881669120497,-85.14509862960793,-75.69309530285487,-75.11579064704402
2021.7115384614929,-92.89261435401637,-85.41717093839885,-75.69663897195673,-75.27864678370737
2021.7307692307236,-93.2945319533997,-85.68503938122569,-75.68075683339,-75.39377552341004
2021.7499999999543,-93.58659701984969,-85.91465521918398,-75.63621963110546,-75.44822800044534
2021.769230769185,-93.77066076673303,-86.13911010612286,-75.57920444569962,-75.43158451032755
2021.7884615384157,-93.85685939066636,-86.3343767830534,-75.48722873942214,-75.34730859235866
2021.8076923076464,-93.86185937856636,-86.492977460525,-75.35542338776088,-75.20747753466534
2021.8269230768772,-93.80647500098303,-86.61366522715689,-75.18572883874134,-75.03211885661247
2021.8461538461079,-93.71297819361638,-86.67799444996216,-74.96466294487654,-74.84475422248684
2021.8653846153386,-93.60245721926636,-86.7148035275991,-74.71810478190362,-74.66948039250018
2021.8846153845693,-93.49256362008303,-86.72740953183758,-74.44486863133528,-74.52417070102128
2021.9038461538,-93.39592172893303,-86.72607448966154,-74.1556453339557,-74.41826238320795
2021.9230769230307,-93.3193684319497,-86.72389555096416,-73.86346580110654,-74.35078050868017
2021.9423076922615,-93.26406400648304,-86.73157614956635,-73.58332580719821,-74.31093995676129
2021.9615384614922,-93.2263840035997,-86.74663354262096,-73.32596144285716,-74.28036103891732
2021.980769230723,-93.1993919981497,-86.78450545928595,-73.1164559629589,-74.2395280139085
2021.9999999999536,-93.17461774283302,-86.82923154306185,-72.97302049854675,-74.16937783404295
2022.0192307691843,-93.14383745128303,-86.86860918913399,-72.8984948645934,-74.05785115176447
2022.038461538415,-93.1005736165497,-86.88848458503578,-72.90562797256715,-73.90338786320017
2022.0576923076458,-93.0410968192997,-86.8734675249463,-72.99566368477066,-73.71423954566453
2022.0769230768765,-92.96480718859969,-86.81869745494603,-73.1731715393255,-73.5077489542451
2022.0961538461072,-92.87398182653304,-86.72568260433856,-73.41978587418551,-73.30771489717962
2022.115384615338,-92.7729788237497,-86.59885010539274,-73.7228326277255,-73.13865216365343
2022.1346153845686,-92.66707098028303,-86.45408893084156,-74.06158189880718,-73.0214202233356
2022.1538461537993,-92.56113116489969,-86.31205051789901,-74.41281983138549,-72.96899137770224
2022.17307692303,-92.45840307749971,-86.19394059546666,-74.75365534290967,-72.98401603984391
2022.1923076922608,-92.3595646374997,-86.11684433270152,-75.06396479895923,-73.0585721094451
2022.2115384614915,-92.26223518888303,-86.08958419847056,-75.35518764290741,-73.17581190475941
2022.2307692307222,-92.16100416568302,-86.11003725280007,-75.569967351022,-73.31437304954446
2022.249999999953,-92.04797892176636,-86.16456400033262,-75.73667297440535,-73.45285033078075
2022.2692307691837,-91.91377649974972,-86.22977480324471,-75.8441166847391,-73.57336873625519
2022.2884615384144,-91.77790713359967,-86.28103289299038,-75.94901915958134,-73.66525551877882
2022.307692307645,-91.49362693174969,-86.2731388263075,-76.05068854816076,-73.72820587368828
2022.3269230768758,-91.2282724017497,-86.19456361363665,-76.15930132239903,-73.76841008273182
2022.3461538461065,-90.91719421018303,-86.07636366141777,-76.2887149529244,-73.79997422751286
2022.3653846153372,-90.5666351667497,-85.82321992101888,-76.44955593230642,-73.83844731124216
2022.384615384568,-90.18753542093305,-85.49095658208267,-76.64602077800593,-73.89829852558216
2022.4038461537987,-89.79487717493303,-85.10276177731981,-76.85862056197475,-73.98896635007883
2022.4230769230294,-89.40671657823303,-84.69046877876276,-77.13472971301012,-74.11264306822417
2022.44230769226,-89.0430086032497,-84.29255683074668,-76.63767189728101,-74.26449020223549
2022.4615384614908,-88.72431188098304,-83.93983844913845,-76.77542549490121,-74.43331044745884
2022.4807692307215,-88.4704358180497,-83.66036087357567,-76.927618679564,-74.60554993556215
2022.4999999999523,-88.29907442493302,-83.47054078532918,-77.07315003289183,-74.76853512492883
2022.519230769183,-88.22446955148303,-83.37511567997011,-77.20291461257561,-74.91393235418217
2022.5384615384137,-88.2561629236497,-83.36801724327005,-77.29685947328937,-75.04011189680328
2022.5576923076444,-88.3979250466497,-83.43504917340364,-77.34025866572125,-75.15277496151106
2022.5769230768751,-88.64697973721637,-83.55766706632284,-77.3267294738853,-75.26368799656993
2022.5961538461058,-88.99366210201636,-83.71717754822997,-77.26181619041701,-75.3877960574066
2022.6153846153366,-89.45856542419104,-83.90058086090488,-77.17285234943765,-75.5399069868533
2022.6346153845673,-90.03947005921637,-84.11673337268313,-77.26482060902318,-76.10997935985434
2022.653846153798,-90.5543602268997,-84.29911353819288,-77.03262025061271,-76.14195874449135
2022.6730769230287,-91.06907854703304,-84.50615496471613,-76.94936110423293,-76.40626400181596
2022.6923076922594,-91.5574427612997,-84.70973822364603,-76.78972974308277,-76.67351644734404
2022.7115384614901,-91.99580779084971,-84.92147240605917,-76.77531309132252,-76.92220395300735
2022.7307692307209,-92.3652773524997,-85.14524593370565,-76.71853059647661,-77.12969855981004
2022.7499999999516,-92.65356008984969,-85.34749928123307,-76.63113661790334,-77.27969041884533
2022.7692307691823,-92.85615725956636,-85.5611552770397,-76.60590215466844,-77.35802587492755
2022.788461538413,-92.97663688023304,-85.7612564882137,-76.56682175953338,-77.36385542345867
2022.8076923076437,-93.02587574126636,-85.93860185969834,-76.50094040270224,-77.30427792486533
2022.8269230768744,-93.02031703751636,-86.08948439073404,-76.4158098455982,-77.19378447691248
2022.8461538461052,-92.97946517464969,-86.19241006611946,-76.23763206013642,-77.05013421368683
2022.8653846153359,-92.92298639913304,-86.27280565137163,-76.06807431796678,-76.89196699160017
2022.8846153845666,-92.86787236943303,-86.33048516603095,-75.87365565428816,-76.73265883812128
2022.9038461537973,-92.8261301567997,-86.37239601826877,-75.66733398263685,-76.57877051090796
2022.923076923028,-92.80338250794969,-86.40875522436095,-75.46288734616833,-76.42861246928017
2022.9423076922587,-92.79860715691638,-86.44799958466156,-75.2727755893617,-76.2731525924613
2022.9615384614895,-92.80504038441637,-86.48608301809692,-75.08881371599568,-76.09822847591732
2022.9807692307202,-92.81205847866637,-86.48807453519841,-74.4008172384237,-74.82773098190114
2022.999999999951,-92.80767045343303,-86.59107047076238,-74.84608347319146,-75.66291781606454
2023.0192307691816,-92.78114385808303,-86.57761437363718,-74.31638104814414,-74.43403874103862
2023.0384615384123,-92.72526438331636,-86.58461106443664,-74.26836990837434,-74.12720262253315
2023.057692307643,-92.63780590373304,-86.54686018671006,-74.21113219612499,-73.75746933677775
