Year,S_tot,Mic,FF,BB,f_mic,dD_src,d13C_src,KIE_D,physical
2013,558.6069,442.5767,7.0256,109.0047,0.7923,-286.1614,-55.1003,1.2968,True
2013,569.3970,432.4684,67.3433,69.5853,0.7595,-283.1483,-55.3786,1.2911,True
2013,579.4204,485.3336,0.0000,94.0868,0.8376,-286.2536,-54.5298,1.2968,True
2013,553.7268,466.2485,0.0000,87.4783,0.8420,-284.3117,-54.4523,1.2934,True
2013,544.5294,536.7213,0.0000,7.8081,0.9857,-288.6859,-55.8370,1.3017,True
2013,549.6298,461.3936,12.2458,75.9904,0.8395,-285.3422,-54.6183,1.2953,True
2013,558.9649,490.0930,0.0000,68.8719,0.8768,-286.0750,-55.3815,1.2966,True
2013,531.8801,415.4369,62.2865,54.1568,0.7811,-279.2361,-56.3061,1.2841,True
2013,540.7304,445.6062,30.2096,64.9146,0.8241,-285.1952,-55.3727,1.2952,True
2013,554.8750,416.4279,83.7698,54.6774,0.7505,-284.5159,-55.1183,1.2937,True
2013,564.3974,531.0447,0.0000,33.3527,0.9409,-287.4099,-56.1775,1.2991,True
2013,549.5277,411.5721,89.2269,48.7287,0.7490,-285.9802,-54.3230,1.2966,True
2013,564.1656,456.7596,0.0000,107.4061,0.8096,-285.6489,-54.8931,1.2958,True
2013,571.1619,523.4874,0.0000,47.6745,0.9165,-282.6930,-53.5614,1.2902,True
2013,572.1757,466.7408,0.0000,105.4349,0.8157,-290.0904,-56.2386,1.3042,True
2013,578.4204,466.5663,47.2382,64.6159,0.8066,-286.0354,-55.9616,1.2964,True
2013,568.0777,446.8813,55.3152,65.8812,0.7867,-288.0807,-55.2703,1.3004,True
2013,536.4320,396.3959,114.3435,25.6925,0.7389,-282.1397,-55.1845,1.2894,True
2013,556.9534,376.7959,180.1576,0.0000,0.6765,-284.7652,-54.4099,1.2942,True
2013,555.0458,420.6116,70.3587,64.0755,0.7578,-284.3921,-55.4175,1.2935,True
2013,539.5282,490.1709,0.0000,49.3573,0.9085,-292.4952,-55.7501,1.3091,True
2013,565.3192,482.1614,0.0000,83.1579,0.8529,-288.1211,-53.9732,1.3005,True
2013,594.3922,572.9955,0.0000,21.3967,0.9640,-295.3686,-55.4540,1.3141,True
2013,553.9415,401.3382,39.1071,113.4962,0.7245,-283.8826,-54.2625,1.2926,True
2013,584.8105,482.4816,10.2832,92.0458,0.8250,-288.5262,-55.2700,1.3011,True
2013,561.8251,561.8251,0.0000,0.0000,1.0283,-293.7736,-54.7070,1.3113,False
2013,563.5194,563.5194,0.0000,0.0000,1.0937,-289.4911,-54.7807,1.3031,False
2013,571.4017,525.3141,0.0000,46.0876,0.9193,-288.1872,-54.9727,1.3005,True
2013,564.9144,420.5093,53.1547,91.2504,0.7444,-277.9046,-55.5070,1.2813,True
2013,576.4968,421.7233,124.0660,30.7075,0.7315,-288.7777,-54.5967,1.3016,True
2013,559.2922,559.2922,0.0000,0.0000,1.0643,-289.5716,-56.0007,1.3033,False
2013,572.2114,464.6240,79.3931,28.1943,0.8120,-280.6465,-54.9522,1.2864,True
2013,574.4256,545.4805,0.0000,28.9451,0.9496,-287.5279,-54.0206,1.2993,True
2013,582.6545,513.2899,0.0000,69.3645,0.8810,-290.4624,-55.4671,1.3048,True
2013,538.8720,493.8123,0.0000,45.0597,0.9164,-291.3829,-54.8814,1.3070,True
2013,552.9294,491.7117,0.0000,61.2177,0.8893,-289.6067,-54.5457,1.3034,True
2013,536.3441,479.5196,0.0000,56.8245,0.8941,-286.7428,-55.8389,1.2981,True
2013,582.1672,422.4623,125.9971,33.7077,0.7257,-278.7487,-54.9206,1.2828,True
2013,574.1788,457.8441,0.0000,116.3346,0.7974,-283.2874,-53.8441,1.2913,True
2013,558.1633,426.1502,38.2342,93.7788,0.7635,-291.5492,-54.4198,1.3071,True
2013,536.3183,504.4794,0.0000,31.8389,0.9406,-294.6614,-54.4521,1.3133,True
2013,541.4997,413.0944,0.0000,128.4053,0.7629,-284.1876,-54.7630,1.2932,True
2013,537.1848,509.5668,0.0000,27.6180,0.9486,-293.3248,-55.0368,1.3107,True
2013,544.0154,511.0458,32.1346,0.8349,0.9394,-283.2542,-56.3785,1.2915,True
2013,543.3429,449.2082,0.0000,94.1347,0.8267,-287.1044,-54.8611,1.2987,True
2013,571.9988,482.0834,19.6423,70.2731,0.8428,-289.5188,-56.1904,1.3031,True
2013,547.7963,466.3795,0.0000,81.4168,0.8514,-283.5408,-54.7392,1.2920,True
2013,568.6641,525.2669,0.0000,43.3971,0.9237,-287.1078,-55.1404,1.2985,True
2013,550.0240,424.1566,42.1415,83.7259,0.7712,-285.2532,-54.5890,1.2952,True
2013,550.2739,415.7491,33.9110,100.6139,0.7555,-290.5767,-54.4925,1.3053,True
2013,595.5764,516.9565,0.0000,78.6198,0.8680,-292.2336,-54.4598,1.3081,True
2013,580.7361,540.4157,0.0000,40.3203,0.9306,-284.8251,-53.2932,1.2941,True
2013,593.8596,591.8129,2.0467,0.0000,0.9966,-291.4425,-55.2478,1.3066,True
2013,574.3012,488.8187,0.0000,85.4825,0.8512,-285.0957,-54.2526,1.2947,True
2013,583.1791,470.6105,27.2472,85.3214,0.8070,-293.3587,-55.4183,1.3103,True
2013,592.1785,478.7674,11.6271,101.7841,0.8085,-286.4978,-55.0131,1.2972,True
2013,564.8963,551.2664,0.0000,13.6299,0.9759,-291.8098,-55.5050,1.3075,True
2013,559.2315,494.4377,0.0000,64.7938,0.8841,-292.8301,-54.7486,1.3095,True
2013,572.2841,545.6116,0.0000,26.6724,0.9534,-293.6962,-55.0915,1.3111,True
2013,562.7607,404.6877,113.2773,44.7957,0.7191,-281.9376,-54.1838,1.2888,True
2013,539.4997,414.8227,88.4839,36.1931,0.7689,-288.4997,-56.1708,1.3014,True
2013,566.5505,520.2581,0.0000,46.2924,0.9183,-286.1804,-54.1498,1.2968,True
2013,578.4676,498.0032,0.0000,80.4644,0.8609,-287.0878,-55.9685,1.2984,True
2013,580.8056,511.1725,0.0000,69.6331,0.8801,-295.7849,-55.3309,1.3150,True
2013,565.1105,444.3021,23.8944,96.9141,0.7862,-281.3219,-53.8899,1.2877,True
2013,575.0524,512.8163,0.0000,62.2361,0.8918,-291.7502,-56.1098,1.3073,True
2013,554.1752,494.8516,0.0000,59.3236,0.8930,-286.7799,-55.8393,1.2980,True
2013,603.2089,572.2447,0.0000,30.9642,0.9487,-285.4536,-54.7711,1.2951,True
2013,584.6376,584.6376,0.0000,0.0000,1.0542,-291.8084,-54.2409,1.3073,False
2013,538.6779,527.6135,0.0000,11.0645,0.9795,-291.2641,-54.9199,1.3067,True
2013,596.1552,548.1399,0.0000,48.0153,0.9195,-289.0557,-54.3341,1.3020,True
2013,532.1455,420.0589,21.7147,90.3719,0.7894,-288.1969,-55.3044,1.3009,True
2013,595.9748,519.4541,0.0000,76.5207,0.8716,-290.9975,-54.7874,1.3057,True
2013,549.2766,483.4885,0.0000,65.7882,0.8802,-287.6745,-54.6215,1.2998,True
2013,599.8518,515.6358,0.0000,84.2160,0.8596,-289.2374,-55.1389,1.3023,True
2013,612.8196,563.9371,0.0000,48.8825,0.9202,-285.1330,-55.3027,1.2944,True
2013,536.5484,466.8293,0.0000,69.7191,0.8701,-289.5371,-55.4843,1.3034,True
2013,571.9752,541.4491,0.0000,30.5261,0.9466,-284.2525,-55.4296,1.2931,True
2013,551.7580,416.3522,49.0094,86.3964,0.7546,-274.0735,-55.5247,1.2744,True
2013,564.2024,458.9732,48.8623,56.3669,0.8135,-281.9060,-56.2684,1.2888,True
2013,531.6976,498.5545,0.0000,33.1431,0.9377,-296.2872,-56.2929,1.3165,True
2013,585.1381,555.8152,0.0000,29.3229,0.9499,-291.6829,-54.4005,1.3071,True
2013,545.2767,409.7273,65.7144,69.8350,0.7514,-288.0561,-54.7249,1.3005,True
2013,575.6226,503.4513,13.9940,58.1773,0.8746,-290.1720,-55.1408,1.3043,True
2013,562.6796,541.6509,0.0000,21.0287,0.9626,-289.8900,-53.7481,1.3039,True
2013,579.1335,441.1418,102.7463,35.2454,0.7617,-282.8189,-55.8155,1.2904,True
2013,560.2555,467.0458,14.5230,78.6867,0.8336,-283.7512,-54.1912,1.2923,True
2013,565.4625,476.2621,7.1724,82.0280,0.8423,-287.8673,-55.0098,1.3000,True
2013,581.4212,522.0469,0.0000,59.3743,0.8979,-294.7652,-54.2432,1.3131,True
2013,568.7942,491.3566,0.0000,77.4376,0.8639,-297.5029,-53.9540,1.3185,True
2013,552.4446,476.2878,0.0000,76.1569,0.8621,-281.3864,-54.7201,1.2879,True
2013,556.9253,490.9987,0.0000,65.9266,0.8816,-282.5039,-55.1871,1.2900,True
2013,581.2693,458.8136,27.7014,94.7543,0.7893,-285.8165,-56.2901,1.2960,True
2013,561.6957,475.4531,0.0000,86.2426,0.8465,-290.6181,-56.4810,1.3053,True
2013,598.9388,454.9857,71.1901,72.7630,0.7597,-284.8838,-55.3008,1.2941,True
2013,561.6081,450.2498,99.7908,11.5674,0.8017,-287.7507,-56.1995,1.2998,True
2013,570.8702,492.1516,0.0000,78.7186,0.8621,-289.4447,-56.5340,1.3029,True
2013,554.3546,452.7016,24.2918,77.3612,0.8166,-291.6693,-55.6238,1.3074,True
2013,576.2750,518.3247,0.0000,57.9503,0.8994,-288.7743,-55.1101,1.3016,True
2013,567.5557,408.0609,64.6601,94.8347,0.7190,-284.9421,-53.4087,1.2944,True
2013,577.7620,499.4622,0.0000,78.2998,0.8645,-284.9819,-55.2667,1.2944,True
2013,549.6407,450.9403,0.0000,98.7005,0.8204,-282.4796,-54.6546,1.2900,True
2013,573.3755,506.2570,0.0000,67.1186,0.8829,-288.4957,-55.7775,1.3011,True
2013,572.4425,405.2617,104.9790,62.2018,0.7080,-282.6073,-54.9478,1.2900,True
2013,572.6937,527.8135,0.0000,44.8802,0.9216,-285.2623,-53.9348,1.2950,True
2013,583.1083,583.1083,0.0000,0.0000,1.0296,-294.1903,-56.0034,1.3119,False
2013,584.4767,497.7632,0.0000,86.7136,0.8516,-287.0409,-54.8727,1.2983,True
2013,601.3670,528.3718,0.0000,72.9951,0.8786,-297.9545,-53.5659,1.3191,True
2013,558.8799,494.2803,0.0000,64.5996,0.8844,-290.5559,-55.0646,1.3052,True
2013,575.5335,412.0138,163.5198,0.0000,0.7159,-279.3448,-55.8400,1.2839,True
2013,553.2824,553.2824,0.0000,0.0000,1.0827,-293.6820,-55.4787,1.3112,False
2013,577.6259,399.3521,178.2738,0.0000,0.6914,-276.3125,-54.8585,1.2783,True
2013,548.1310,414.9118,0.0000,133.2192,0.7570,-284.5327,-54.0600,1.2938,True
2013,560.5808,470.3160,25.5577,64.7072,0.8390,-286.6354,-54.4515,1.2977,True
2013,532.0544,466.0041,0.0000,66.0503,0.8759,-291.0845,-55.3261,1.3065,True
2013,583.3885,567.7470,0.0000,15.6415,0.9732,-294.5992,-54.3707,1.3127,True
2013,543.3272,403.2828,57.9983,82.0462,0.7422,-278.9057,-55.3215,1.2834,True
2013,553.3995,518.9748,0.0000,34.4247,0.9378,-292.5911,-55.6862,1.3091,True
2013,564.4026,472.8631,0.0000,91.5395,0.8378,-288.6879,-55.1354,1.3016,True
2013,568.8882,468.0156,0.0000,100.8726,0.8227,-290.1757,-53.9102,1.3044,True
2013,586.1737,532.1311,0.0000,54.0426,0.9078,-289.2245,-55.7000,1.3024,True
2013,555.0222,555.0222,0.0000,0.0000,1.0490,-290.3892,-55.3049,1.3049,False
2013,571.3265,491.6777,0.0000,79.6487,0.8606,-290.2371,-54.5535,1.3044,True
2013,547.1191,534.2685,0.0000,12.8506,0.9765,-295.3333,-53.0114,1.3145,True
2013,564.9875,481.0247,0.0000,83.9628,0.8514,-284.3817,-54.6148,1.2934,True
2013,592.8255,396.0798,174.4106,22.3351,0.6681,-285.4480,-54.5160,1.2952,True
2013,547.1901,511.2294,0.0000,35.9606,0.9343,-286.3671,-55.2619,1.2973,True
2013,561.4736,369.6121,144.2139,47.6476,0.6583,-279.6417,-55.6055,1.2846,True
2013,541.0594,471.7890,0.0000,69.2704,0.8720,-292.6902,-55.6581,1.3095,True
2013,532.6970,487.9946,0.0000,44.7023,0.9161,-278.8813,-55.3394,1.2834,True
2013,587.2739,429.3392,7.3931,150.5415,0.7311,-282.0897,-54.1737,1.2889,True
2013,586.5372,458.6322,0.0000,127.9050,0.7819,-281.8948,-52.8363,1.2886,True
2013,605.1870,587.9114,0.0000,17.2756,0.9715,-282.2195,-55.6494,1.2890,True
2013,586.2557,515.1958,0.0000,71.0600,0.8788,-297.2404,-54.5598,1.3178,True
2013,570.9294,447.2713,92.7807,30.8773,0.7834,-284.9144,-56.4102,1.2944,True
2013,584.2868,447.2330,71.9108,65.1430,0.7654,-283.4571,-55.4102,1.2915,True
2013,579.4396,446.5382,0.0000,132.9014,0.7706,-285.7596,-54.6282,1.2959,True
2013,572.3245,469.3693,0.0000,102.9552,0.8201,-284.4297,-54.6871,1.2934,True
2013,584.9643,479.7027,56.8768,48.3848,0.8201,-286.4128,-55.4768,1.2971,True
2013,579.2033,510.6846,0.0000,68.5187,0.8817,-289.9925,-55.9933,1.3039,True
2013,566.2673,525.1626,0.0000,41.1048,0.9274,-287.6511,-54.4757,1.2996,True
2013,571.7106,490.8426,0.0000,80.8680,0.8586,-281.6916,-53.3256,1.2883,True
2013,567.9565,433.4231,129.5529,4.9804,0.7631,-286.5314,-55.9879,1.2974,True
2013,560.0977,479.5525,0.0000,80.5451,0.8562,-299.1189,-56.1802,1.3218,True
2013,546.8763,471.4928,0.0000,75.3835,0.8622,-283.7906,-54.5884,1.2925,True
2013,557.8184,451.4052,52.3078,54.1054,0.8092,-289.4447,-55.7528,1.3031,True
2013,585.3141,478.4052,46.1631,60.7459,0.8173,-286.7119,-55.2053,1.2976,True
2013,568.5476,517.5886,0.0000,50.9590,0.9104,-293.7077,-55.5509,1.3111,True
2013,544.7948,335.1029,205.8041,3.8878,0.6151,-277.4377,-53.6971,1.2806,True
2013,577.7028,444.9366,0.0000,132.7662,0.7702,-286.5932,-53.5064,1.2975,True
2013,585.8246,498.6947,0.0000,87.1299,0.8513,-294.0822,-54.2941,1.3117,True
2013,548.5462,488.5659,0.0000,59.9803,0.8907,-288.7834,-54.6280,1.3019,True
2013,542.0917,361.5715,128.6780,51.8422,0.6670,-284.2625,-53.9833,1.2934,True
2013,575.7888,432.2086,122.8933,20.6869,0.7506,-279.1434,-55.8170,1.2835,True
2013,558.0543,558.0543,0.0000,0.0000,1.2048,-296.5112,-54.9846,1.3167,False
2013,586.5344,433.1082,12.0240,141.4022,0.7384,-283.5105,-54.5737,1.2916,True
2013,591.6738,462.7810,44.5380,84.3548,0.7822,-288.4666,-53.6775,1.3009,True
2013,549.5817,383.4071,79.9878,86.1868,0.6976,-284.8781,-54.1634,1.2945,True
2013,584.5117,546.3796,0.0000,38.1321,0.9348,-290.7855,-53.4707,1.3054,True
2013,554.0295,422.8785,64.1058,67.0453,0.7633,-283.8393,-56.2483,1.2925,True
2013,538.4252,527.2752,0.0000,11.1500,0.9793,-287.1225,-53.4112,1.2988,True
2013,568.8881,492.2845,0.0000,76.6036,0.8653,-286.9383,-53.3091,1.2982,True
2013,584.2099,437.3761,146.8338,0.0000,0.7487,-285.2004,-55.4531,1.2948,True
2013,547.8250,477.0209,0.0000,70.8041,0.8708,-282.0896,-54.5417,1.2893,True
2013,589.3458,454.4384,0.0000,134.9074,0.7711,-288.1159,-53.5439,1.3003,True
2013,596.9099,519.4003,0.0000,77.5096,0.8701,-278.5566,-56.0997,1.2823,True
2013,560.5262,553.8895,0.0000,6.6367,0.9882,-284.0405,-54.4397,1.2928,True
2013,552.4094,518.5217,0.0000,33.8878,0.9387,-291.6270,-55.1043,1.3073,True
2013,557.2756,557.2756,0.0000,0.0000,1.0228,-288.1923,-56.5900,1.3007,False
2013,562.6972,485.6871,0.0000,77.0102,0.8631,-290.3024,-55.1079,1.3047,True
2013,597.2953,526.6927,0.0000,70.6026,0.8818,-293.0920,-54.3205,1.3097,True
2013,584.8875,439.2895,113.7639,31.8342,0.7511,-292.8211,-55.3113,1.3093,True
2013,571.2681,490.3155,0.0000,80.9526,0.8583,-285.0590,-55.4356,1.2946,True
2013,580.6122,411.8951,89.9322,78.7849,0.7094,-283.2758,-52.9615,1.2912,True
2013,591.3566,449.0463,75.0621,67.2482,0.7593,-285.3474,-54.2925,1.2950,True
2013,552.9815,474.9970,0.0000,77.9845,0.8590,-284.4097,-53.7082,1.2936,True
2013,594.2475,594.2475,0.0000,0.0000,1.0290,-288.1081,-56.3076,1.3002,False
2013,557.0537,422.9971,76.2897,57.7670,0.7593,-289.8697,-55.8149,1.3039,True
2013,569.2827,465.7127,32.4462,71.1239,0.8181,-290.6158,-55.6129,1.3052,True
2013,564.7759,445.1299,119.6460,0.0000,0.7882,-279.7169,-56.0096,1.2847,True
2013,564.4898,559.6686,4.8211,0.0000,0.9915,-291.9538,-55.9118,1.3078,True
2013,569.4810,475.9280,0.0000,93.5529,0.8357,-288.1043,-54.9146,1.3004,True
2013,567.4876,450.9447,63.3536,53.1894,0.7946,-287.0942,-54.9374,1.2985,True
2013,610.4157,553.4792,0.0000,56.9365,0.9067,-289.8705,-54.5411,1.3034,True
2013,577.1846,450.2476,86.0557,40.8813,0.7801,-285.3039,-54.7577,1.2950,True
2013,570.5412,445.7725,98.8510,25.9177,0.7813,-291.1739,-56.0118,1.3062,True
2013,573.6182,562.1702,0.0000,11.4479,0.9800,-295.3113,-56.2927,1.3142,True
2013,565.2658,501.1857,0.0000,64.0801,0.8866,-290.0442,-55.8282,1.3041,True
2013,564.1618,562.2873,1.8746,0.0000,0.9967,-289.0424,-54.9606,1.3022,True
2013,552.6224,517.6823,0.0000,34.9402,0.9368,-284.5706,-54.2179,1.2939,True
2013,573.2640,503.4306,0.0000,69.8334,0.8782,-286.6553,-55.8877,1.2976,True
2013,576.0491,475.6334,6.4349,93.9808,0.8257,-285.1948,-55.2746,1.2948,True
2013,564.1005,504.4012,0.0000,59.6994,0.8942,-286.2746,-53.1435,1.2970,True
2013,577.7395,426.6484,0.0000,151.0911,0.7385,-287.1038,-52.7977,1.2984,True
2013,571.0493,430.7849,57.0221,83.2422,0.7544,-282.2504,-53.2033,1.2894,True
2013,568.6595,475.2278,21.8509,71.5808,0.8357,-284.6093,-53.9955,1.2938,True
2013,562.1519,433.7644,0.0000,128.3875,0.7716,-284.9232,-54.4085,1.2944,True
2013,531.9341,438.4272,0.0000,93.5069,0.8242,-285.2665,-54.9006,1.2954,True
2013,579.0279,524.2591,0.0000,54.7688,0.9054,-286.4778,-54.1971,1.2972,True
2013,585.3516,535.1449,0.0000,50.2067,0.9142,-288.0081,-55.2534,1.3001,True
2013,558.1607,497.6411,0.0000,60.5196,0.8916,-285.6159,-54.3849,1.2958,True
2013,543.1149,479.0397,0.0000,64.0752,0.8820,-290.1599,-53.6378,1.3046,True
2013,566.6448,534.0373,0.0000,32.6075,0.9425,-288.6731,-53.8064,1.3015,True
2013,569.2162,520.1351,0.0000,49.0812,0.9138,-287.6832,-55.2261,1.2996,True
2013,564.3359,535.4462,0.0000,28.8897,0.9488,-294.5071,-53.0596,1.3127,True
2013,536.6992,492.7500,0.0000,43.9492,0.9181,-292.4150,-53.8268,1.3090,True
2013,594.2317,468.0698,97.4573,28.7045,0.7877,-289.0306,-56.6769,1.3020,True
2013,582.5582,543.5541,0.0000,39.0041,0.9330,-284.4872,-53.8436,1.2935,True
2013,588.1595,442.9502,106.0722,39.1371,0.7531,-282.8716,-55.4226,1.2904,True
2013,551.1225,500.2457,0.0000,50.8768,0.9077,-290.0629,-55.2311,1.3043,True
2013,547.1107,445.7702,16.8668,84.4736,0.8148,-287.6291,-54.7748,1.2997,True
2013,582.0710,544.0298,0.0000,38.0412,0.9346,-282.4403,-55.0299,1.2896,True
2013,540.8394,429.9815,96.5504,14.3075,0.7950,-282.9274,-55.9540,1.2909,True
2013,577.9096,426.6287,110.1534,41.1274,0.7382,-286.6491,-54.5105,1.2976,True
2013,608.9894,608.9894,0.0000,0.0000,1.0714,-296.7716,-55.2907,1.3167,False
2013,579.3419,473.6113,64.8898,40.8409,0.8175,-286.7498,-56.5178,1.2977,True
2013,590.6389,472.3738,80.1662,38.0988,0.7998,-281.6158,-55.6670,1.2880,True
2013,551.3255,400.9083,150.4172,0.0000,0.7272,-288.7109,-56.7410,1.3017,True
2013,557.3610,537.7710,0.0000,19.5900,0.9649,-293.8339,-55.0220,1.3115,True
2013,554.8822,484.6183,0.0000,70.2639,0.8734,-285.3369,-56.0995,1.2953,True
2013,579.7911,552.0874,0.0000,27.7037,0.9522,-291.9471,-56.1574,1.3076,True
2013,573.9096,480.4883,0.0000,93.4213,0.8372,-284.1187,-55.1738,1.2928,True
2013,546.3189,437.7312,82.5950,25.9927,0.8012,-288.7831,-55.1492,1.3019,True
2013,576.1368,466.4613,2.4214,107.2540,0.8096,-283.1539,-54.6166,1.2910,True
2013,593.5737,514.6743,0.0000,78.8994,0.8671,-283.5369,-54.9152,1.2916,True
2013,575.2731,458.2971,29.8709,87.1051,0.7967,-289.3872,-55.7511,1.3028,True
2013,564.9946,462.7473,0.0000,102.2473,0.8190,-289.0383,-55.6178,1.3022,True
2013,556.7834,488.8678,0.0000,67.9157,0.8780,-285.4537,-54.5294,1.2955,True
2013,543.5178,479.5524,0.0000,63.9654,0.8823,-289.3440,-55.2666,1.3030,True
2013,577.2146,447.7429,0.0000,129.4718,0.7757,-285.4042,-54.7301,1.2952,True
2013,569.9712,448.5918,18.7810,102.5984,0.7870,-282.8723,-55.7720,1.2905,True
2013,601.9601,515.0150,0.0000,86.9451,0.8556,-284.8886,-54.1500,1.2941,True
2013,556.3633,424.0624,59.5380,72.7629,0.7622,-285.2582,-55.1093,1.2951,True
2013,587.3116,530.3323,0.0000,56.9793,0.9030,-286.4749,-54.2612,1.2972,True
2013,556.5429,476.8927,0.0000,79.6502,0.8569,-285.8107,-54.3731,1.2962,True
2013,561.8003,561.8003,0.0000,0.0000,1.0020,-296.3674,-55.5442,1.3164,False
2013,537.7383,511.0593,0.0000,26.6790,0.9504,-287.7321,-55.8128,1.3000,True
2013,582.5279,501.2226,0.0000,81.3054,0.8604,-284.5548,-55.5878,1.2936,True
2013,560.2130,407.3413,91.3659,61.5058,0.7271,-275.6785,-53.8598,1.2773,True
2013,552.6809,552.6809,0.0000,0.0000,1.0095,-291.4753,-55.4592,1.3070,False
2013,538.5702,458.0898,0.0000,80.4804,0.8506,-290.5130,-56.2378,1.3053,True
2013,556.5783,426.7853,107.6486,22.1443,0.7668,-289.3147,-54.9850,1.3028,True
2013,543.4336,473.5031,0.0000,69.9304,0.8713,-285.9711,-54.6903,1.2966,True
2013,545.7961,503.7842,0.0000,42.0120,0.9230,-282.4162,-56.1991,1.2899,True
2013,570.3088,405.8354,105.7889,58.6845,0.7116,-290.7972,-53.6995,1.3055,True
2013,590.8423,430.2146,56.9884,103.6393,0.7281,-283.9697,-53.2737,1.2924,True
2013,565.6984,513.2565,0.0000,52.4419,0.9073,-293.0908,-54.7363,1.3100,True
2013,585.8703,514.4302,0.0000,71.4400,0.8781,-287.2079,-55.7549,1.2986,True
2013,577.5906,415.5823,68.4462,93.5621,0.7195,-285.2038,-53.1950,1.2948,True
2013,561.5126,503.9893,0.0000,57.5233,0.8976,-288.6805,-54.6670,1.3016,True
2013,591.1551,521.7561,0.0000,69.3990,0.8826,-285.7065,-54.9192,1.2957,True
2013,566.7543,428.5729,90.0867,48.0947,0.7562,-284.8091,-55.0473,1.2942,True
2013,571.9412,469.2742,0.0000,102.6670,0.8205,-287.1297,-53.9076,1.2985,True
2013,566.1008,430.4616,55.7412,79.8981,0.7604,-285.8160,-54.9453,1.2961,True
2013,544.6242,535.0002,0.0000,9.6241,0.9823,-296.6460,-54.6998,1.3171,True
2013,571.5183,490.0555,40.3868,41.0760,0.8575,-285.9855,-56.1740,1.2964,True
2013,569.5349,520.7615,0.0000,48.7733,0.9144,-284.3064,-55.4990,1.2932,True
2013,581.6720,507.0909,0.0000,74.5810,0.8718,-292.3558,-55.3975,1.3084,True
2013,611.4573,583.6530,0.0000,27.8043,0.9545,-288.2148,-54.8747,1.3003,True
2013,549.2900,467.7130,16.8359,64.7411,0.8515,-281.5632,-54.9374,1.2883,True
2013,546.2611,490.1452,5.5467,50.5692,0.8973,-289.6471,-56.1180,1.3036,True
2013,554.6020,439.9385,23.1720,91.4915,0.7933,-287.9512,-53.8961,1.3002,True
2013,583.7193,453.9588,68.7585,61.0021,0.7777,-286.0733,-55.6708,1.2964,True
2013,585.5017,525.3086,0.0000,60.1931,0.8972,-290.5702,-55.9495,1.3050,True
2013,555.4628,520.9430,0.0000,34.5198,0.9379,-282.9433,-54.7093,1.2908,True
2013,596.5286,461.4512,0.0000,135.0774,0.7736,-287.3115,-54.2664,1.2987,True
2013,559.3143,559.3143,0.0000,0.0000,1.1624,-301.6485,-54.8812,1.3268,False
2013,566.1416,464.9088,24.9279,76.3048,0.8212,-286.5458,-54.2776,1.2975,True
2013,578.9908,441.9629,81.0543,55.9736,0.7633,-282.6477,-54.4952,1.2900,True
2013,556.0884,423.1612,59.7139,73.2132,0.7610,-277.9858,-54.1125,1.2816,True
2013,569.0384,461.8371,68.9805,38.2208,0.8116,-286.4008,-55.6208,1.2972,True
2013,582.0984,402.6982,161.3450,18.0552,0.6918,-283.8733,-54.9347,1.2923,True
2013,545.2887,381.5497,154.8721,8.8670,0.6997,-281.6111,-56.3366,1.2884,True
2013,585.3285,471.6042,12.5600,101.1643,0.8057,-287.8130,-54.9617,1.2997,True
2013,587.5663,585.3577,2.2086,0.0000,0.9962,-276.3281,-54.5050,1.2783,True
2013,581.0357,479.7057,0.0000,101.3300,0.8256,-279.0430,-54.0671,1.2833,True
2013,580.5272,481.6404,0.0000,98.8868,0.8297,-285.1770,-54.7959,1.2948,True
2013,577.9901,483.6054,3.1482,91.2365,0.8367,-293.0802,-55.5237,1.3098,True
2013,579.0456,579.0456,0.0000,0.0000,1.0842,-285.8064,-56.0037,1.2960,False
2013,571.1953,421.2239,81.9993,67.9721,0.7374,-282.9417,-53.9294,1.2907,True
2013,569.3545,460.2979,69.6457,39.4110,0.8085,-288.8808,-54.7204,1.3019,True
2013,596.9269,504.1633,0.0000,92.7636,0.8446,-281.6227,-54.8569,1.2880,True
2013,616.1109,597.1872,0.0000,18.9237,0.9693,-287.8929,-54.2644,1.2996,True
2013,587.6874,552.6086,0.0000,35.0788,0.9403,-281.7042,-54.4586,1.2882,True
2013,562.2138,455.4874,25.7987,80.9277,0.8102,-284.4345,-55.2641,1.2935,True
2013,542.5608,391.0544,121.5124,29.9940,0.7208,-288.2073,-55.6168,1.3008,True
2013,577.6360,511.9229,0.0000,65.7131,0.8862,-295.0654,-54.6928,1.3137,True
2013,565.3227,494.2759,0.0000,71.0469,0.8743,-288.2567,-54.9019,1.3007,True
2013,568.7655,440.4904,6.3100,121.9651,0.7745,-291.3702,-55.1453,1.3066,True
2013,566.4506,461.1196,0.0000,105.3310,0.8141,-287.2863,-54.5766,1.2989,True
2013,556.7768,461.0727,0.0000,95.7041,0.8281,-287.8732,-54.0611,1.3001,True
2013,584.8593,494.8686,0.0000,89.9907,0.8461,-290.0639,-54.4588,1.3040,True
2013,550.1326,456.6204,0.0000,93.5122,0.8300,-291.2168,-54.7206,1.3065,True
2013,561.1487,460.2193,54.4300,46.4994,0.8201,-291.4706,-55.7661,1.3069,True
2013,557.7168,514.6554,0.0000,43.0614,0.9228,-280.1929,-54.6993,1.2856,True
2013,557.4773,459.5011,54.4605,43.5156,0.8243,-287.3063,-55.6723,1.2990,True
